File;Computation Value
run_67.out;0.01082
run_4.out;0.010819
run_12.out;0.012369
run_20.out;0.010819
run_25.out;0.010767
run_50.out;0.01237
run_78.out;0.011061
run_85.out;0.010814
run_79.out;0.01084
run_66.out;0.012361
run_21.out;0.012436
run_86.out;0.010837
run_87.out;0.010868
run_91.out;0.010744
run_16.out;0.012384
run_90.out;0.010838
run_22.out;0.012358
run_37.out;0.010805
run_18.out;0.010847
run_65.out;0.012531
run_76.out;0.010808
run_54.out;0.010981
run_72.out;0.010864
run_99.out;0.012409
run_47.out;0.012397
run_57.out;0.010788
run_96.out;0.010848
run_98.out;0.010807
run_41.out;0.01095
run_36.out;0.010791
run_58.out;0.010838
run_31.out;0.01079
run_1.out;0.012412
run_6.out;0.012353
run_3.out;0.010931
run_32.out;0.012466
run_45.out;0.010816
run_60.out;0.010921
run_49.out;0.010809
run_92.out;0.010995
run_39.out;0.012419
run_61.out;0.010785
run_30.out;0.012349
run_0.out;0.012375
run_63.out;0.010784
run_29.out;0.010786
run_82.out;0.010885
run_38.out;0.010845
run_14.out;0.010786
run_44.out;0.010785
run_52.out;0.012394
run_26.out;0.010772
run_23.out;0.010808
run_24.out;0.010813
run_88.out;0.012444
run_81.out;0.010834
run_68.out;0.010789
run_11.out;0.012342
run_27.out;0.012395
run_8.out;0.01087
run_77.out;0.012438
run_62.out;0.010845
run_75.out;0.010843
run_95.out;0.012407
run_10.out;0.012375
run_89.out;0.010852
run_40.out;0.01241
run_55.out;0.010841
run_13.out;0.012351
run_56.out;0.010833
run_34.out;0.010778
run_73.out;0.010805
run_93.out;0.010859
run_84.out;0.010823
run_51.out;0.010836
run_74.out;0.010812
run_9.out;0.010791
run_33.out;0.012362
run_19.out;0.010902
run_7.out;0.01079
run_35.out;0.010806
run_83.out;0.010865
run_15.out;0.010949
run_80.out;0.010815
run_53.out;0.01093
run_48.out;0.012369
run_71.out;0.010777
run_69.out;0.0124
run_43.out;0.012392
run_2.out;0.010779
run_28.out;0.012578
run_70.out;0.012359
run_42.out;0.012521
run_94.out;0.01084
run_64.out;0.010813
run_59.out;0.010791
run_17.out;0.010795
run_5.out;0.010795
run_46.out;0.01072
run_97.out;0.010827
