File;Computation Value
run_67.out;0.221099
run_4.out;0.221531
run_12.out;0.221377
run_20.out;0.221154
run_25.out;0.21632
run_50.out;0.21627
run_78.out;0.216993
run_85.out;0.216944
run_79.out;0.216501
run_66.out;0.216535
run_21.out;0.220943
run_86.out;0.219257
run_87.out;0.216252
run_91.out;0.216547
run_16.out;0.217084
run_90.out;0.216427
run_22.out;0.216606
run_37.out;0.216315
run_18.out;0.216336
run_65.out;0.216427
run_76.out;0.216383
run_54.out;0.216422
run_72.out;0.216214
run_99.out;0.216809
run_47.out;0.216422
run_57.out;0.221111
run_96.out;0.216613
run_98.out;0.216599
run_41.out;0.221146
run_36.out;0.216816
run_58.out;0.216259
run_31.out;0.216606
run_1.out;0.216919
run_6.out;0.216483
run_3.out;0.21611
run_32.out;0.220392
run_45.out;0.216382
run_60.out;0.216245
run_49.out;0.216086
run_92.out;0.216505
run_39.out;0.216414
run_61.out;0.220781
run_30.out;0.221072
run_0.out;0.26366
run_63.out;0.220618
run_29.out;0.21631
run_82.out;0.216473
run_38.out;0.216437
run_14.out;0.216239
run_44.out;0.216921
run_52.out;0.216924
run_26.out;0.216457
run_23.out;0.216402
run_24.out;0.216762
run_88.out;0.216738
run_81.out;0.216922
run_68.out;0.216324
run_11.out;0.220605
run_27.out;0.216728
run_8.out;0.216711
run_77.out;0.216264
run_62.out;0.216263
run_75.out;0.220962
run_95.out;0.216323
run_10.out;0.216167
run_89.out;0.216824
run_40.out;0.215967
run_55.out;0.216351
run_13.out;0.220775
run_56.out;0.216076
run_34.out;0.216224
run_73.out;0.216469
run_93.out;0.21648
run_84.out;0.216525
run_51.out;0.216347
run_74.out;0.220706
run_9.out;0.220466
run_33.out;0.216673
run_19.out;0.221669
run_7.out;0.221337
run_35.out;0.216954
run_83.out;0.216608
run_15.out;0.216303
run_80.out;0.216745
run_53.out;0.221609
run_48.out;0.216841
run_71.out;0.216104
run_69.out;0.216409
run_43.out;0.216203
run_2.out;0.216214
run_28.out;0.216617
run_70.out;0.216334
run_42.out;0.216402
run_94.out;0.21663
run_64.out;0.221115
run_59.out;0.216744
run_17.out;0.21611
run_5.out;0.216408
run_46.out;0.216454
run_97.out;0.221239
