File;Computation Value
run_67.out;0.084532
run_4.out;0.078697
run_12.out;0.079784
run_20.out;0.079149
run_25.out;0.078708
run_50.out;0.083155
run_78.out;0.079812
run_85.out;0.079667
run_79.out;0.07867
run_66.out;0.079185
run_21.out;0.079953
run_86.out;0.079743
run_87.out;0.07882
run_91.out;0.079238
run_16.out;0.083762
run_90.out;0.079827
run_22.out;0.083909
run_37.out;0.083354
run_18.out;0.084096
run_65.out;0.08305
run_76.out;0.078982
run_54.out;0.079593
run_72.out;0.078788
run_99.out;0.079125
run_47.out;0.078566
run_57.out;0.079584
run_96.out;0.079869
run_98.out;0.079561
run_41.out;0.078913
run_36.out;0.079719
run_58.out;0.078802
run_31.out;0.07899
run_1.out;0.082969
run_6.out;0.079877
run_3.out;0.079774
run_32.out;0.078963
run_45.out;0.084619
run_60.out;0.083971
run_49.out;0.084039
run_92.out;0.079268
run_39.out;0.078617
run_61.out;0.084692
run_30.out;0.078735
run_0.out;0.084574
run_63.out;0.07916
run_29.out;0.079692
run_82.out;0.084274
run_38.out;0.084423
run_14.out;0.080013
run_44.out;0.08379
run_52.out;0.079774
run_26.out;0.083549
run_23.out;0.079246
run_24.out;0.084469
run_88.out;0.078905
run_81.out;0.079782
run_68.out;0.078937
run_11.out;0.079128
run_27.out;0.084299
run_8.out;0.078855
run_77.out;0.078826
run_62.out;0.078743
run_75.out;0.079123
run_95.out;0.079995
run_10.out;0.079178
run_89.out;0.080011
run_40.out;0.083441
run_55.out;0.079874
run_13.out;0.079047
run_56.out;0.078307
run_34.out;0.079703
run_73.out;0.079958
run_93.out;0.078373
run_84.out;0.079823
run_51.out;0.079735
run_74.out;0.083998
run_9.out;0.079561
run_33.out;0.08424
run_19.out;0.07864
run_7.out;0.079636
run_35.out;0.079248
run_83.out;0.078579
run_15.out;0.083392
run_80.out;0.077998
run_53.out;0.078331
run_48.out;0.079506
run_71.out;0.084531
run_69.out;0.079772
run_43.out;0.079356
run_2.out;0.079844
run_28.out;0.079043
run_70.out;0.079583
run_42.out;0.078796
run_94.out;0.078794
run_64.out;0.079749
run_59.out;0.079949
run_17.out;0.079801
run_5.out;0.078686
run_46.out;0.079656
run_97.out;0.077833
