File;Computation Value
run_67.out;0.378561
run_4.out;0.3803
run_12.out;0.380596
run_20.out;0.378873
run_25.out;0.378614
run_50.out;0.378421
run_78.out;0.378519
run_85.out;0.383686
run_79.out;0.379936
run_66.out;0.377751
run_21.out;0.382284
run_86.out;0.377919
run_87.out;0.378423
run_91.out;0.378393
run_16.out;0.380255
run_90.out;0.378234
run_22.out;0.378787
run_37.out;0.378403
run_18.out;0.3789
run_65.out;0.38047
run_76.out;0.378258
run_54.out;0.378924
run_72.out;0.380651
run_99.out;0.378285
run_47.out;0.382148
run_57.out;0.378062
run_96.out;0.382229
run_98.out;0.378739
run_41.out;0.383128
run_36.out;0.378926
run_58.out;0.378429
run_31.out;0.378616
run_1.out;0.380476
run_6.out;0.403702
run_3.out;0.380566
run_32.out;0.378155
run_45.out;0.378951
run_60.out;0.378972
run_49.out;0.383666
run_92.out;0.378359
run_39.out;0.378872
run_61.out;0.378316
run_30.out;0.383053
run_0.out;0.380307
run_63.out;0.378485
run_29.out;0.378661
run_82.out;0.378601
run_38.out;0.378488
run_14.out;0.380484
run_44.out;0.378662
run_52.out;0.382638
run_26.out;0.382653
run_23.out;0.378563
run_24.out;0.378747
run_88.out;0.378257
run_81.out;0.37853
run_68.out;0.378242
run_11.out;0.380704
run_27.out;0.37811
run_8.out;0.38539
run_77.out;0.378751
run_62.out;0.378342
run_75.out;0.383973
run_95.out;0.378617
run_10.out;0.38071
run_89.out;0.378211
run_40.out;0.378901
run_55.out;0.378564
run_13.out;0.380434
run_56.out;0.37906
run_34.out;0.378207
run_73.out;0.378608
run_93.out;0.378521
run_84.out;0.378464
run_51.out;0.378236
run_74.out;0.382804
run_9.out;0.380574
run_33.out;0.378463
run_19.out;0.383114
run_7.out;0.381137
run_35.out;0.378562
run_83.out;0.378575
run_15.out;0.380492
run_80.out;0.378641
run_53.out;0.384089
run_48.out;0.38256
run_71.out;0.378382
run_69.out;0.378315
run_43.out;0.378124
run_2.out;0.380166
run_28.out;0.378729
run_70.out;0.378426
run_42.out;0.378623
run_94.out;0.378983
run_64.out;0.377964
run_59.out;0.378217
run_17.out;0.378728
run_5.out;0.380555
run_46.out;0.378536
run_97.out;0.378565
