File;Computation Value
run_67.out;0.009705
run_4.out;0.009558
run_12.out;0.011188
run_20.out;0.009574
run_25.out;0.009582
run_50.out;0.009583
run_78.out;0.009686
run_85.out;0.011935
run_79.out;0.00967
run_21.out;0.009574
run_86.out;0.009655
run_87.out;0.009688
run_91.out;0.009671
run_16.out;0.011183
run_90.out;0.009684
run_22.out;0.009571
run_37.out;0.009548
run_18.out;0.011202
run_76.out;0.009677
run_54.out;0.009555
run_72.out;0.009652
run_99.out;0.009723
run_47.out;0.00957
run_57.out;0.009588
run_96.out;0.009679
run_98.out;0.009689
run_41.out;0.009605
run_36.out;0.009572
run_58.out;0.009623
run_31.out;0.009569
run_1.out;0.009587
run_6.out;0.011124
run_3.out;0.009559
run_32.out;0.009592
run_45.out;0.009595
run_49.out;0.009543
run_92.out;0.009687
run_39.out;0.009572
run_30.out;0.011135
run_0.out;0.009552
run_29.out;0.009571
run_82.out;0.011288
run_38.out;0.00956
run_14.out;0.009565
run_44.out;0.011148
run_52.out;0.009593
run_26.out;0.011167
run_23.out;0.009596
run_24.out;0.009547
run_88.out;0.009729
run_81.out;0.00968
run_68.out;0.00967
run_11.out;0.011144
run_27.out;0.009557
run_8.out;0.009576
run_77.out;0.011347
run_75.out;0.009688
run_95.out;0.009654
run_10.out;0.011172
run_89.out;0.009701
run_40.out;0.009553
run_55.out;0.011174
run_13.out;0.0112
run_56.out;0.00959
run_34.out;0.00963
run_73.out;0.009673
run_93.out;0.009687
run_84.out;0.009676
run_51.out;0.009572
run_74.out;0.011274
run_9.out;0.009588
run_33.out;0.009589
run_19.out;0.011171
run_7.out;0.011142
run_35.out;0.009555
run_83.out;0.011283
run_15.out;0.009577
run_80.out;0.011313
run_53.out;0.009557
run_48.out;0.011148
run_71.out;0.011212
run_69.out;0.009661
run_43.out;0.009579
run_2.out;0.009608
run_28.out;0.0096
run_70.out;0.011304
run_42.out;0.00957
run_94.out;0.011302
run_59.out;0.009593
run_17.out;0.011175
run_5.out;0.009584
run_46.out;0.009562
run_97.out;0.011284
