File;Computation Value
run_67.out;0.079796
run_4.out;0.079807
run_12.out;0.078636
run_20.out;0.080022
run_25.out;0.079716
run_50.out;0.079496
run_78.out;0.078507
run_85.out;0.079703
run_79.out;0.077884
run_66.out;0.079735
run_21.out;0.079127
run_86.out;0.083659
run_87.out;0.079617
run_91.out;0.078751
run_16.out;0.078864
run_90.out;0.078988
run_22.out;0.079757
run_37.out;0.079306
run_18.out;0.079762
run_65.out;0.080004
run_76.out;0.079944
run_54.out;0.078523
run_72.out;0.079207
run_99.out;0.079593
run_47.out;0.079728
run_57.out;0.078933
run_96.out;0.078427
run_98.out;0.078851
run_41.out;0.084349
run_36.out;0.079982
run_58.out;0.079748
run_31.out;0.083919
run_1.out;0.079497
run_6.out;0.07867
run_3.out;0.079655
run_32.out;0.079674
run_45.out;0.07984
run_60.out;0.08276
run_49.out;0.079778
run_92.out;0.079771
run_39.out;0.078679
run_61.out;0.079505
run_30.out;0.084631
run_0.out;0.083966
run_63.out;0.084206
run_29.out;0.079867
run_82.out;0.079958
run_38.out;0.080154
run_14.out;0.078627
run_44.out;0.078837
run_52.out;0.078948
run_26.out;0.079055
run_23.out;0.084019
run_24.out;0.078834
run_88.out;0.079601
run_81.out;0.078974
run_68.out;0.079082
run_11.out;0.07846
run_27.out;0.079334
run_8.out;0.078606
run_77.out;0.079788
run_62.out;0.078963
run_75.out;0.078627
run_95.out;0.079364
run_10.out;0.078965
run_89.out;0.079836
run_40.out;0.07915
run_55.out;0.07976
run_13.out;0.07911
run_56.out;0.079763
run_34.out;0.079649
run_73.out;0.079893
run_93.out;0.079736
run_84.out;0.079667
run_51.out;0.079823
run_74.out;0.079473
run_9.out;0.079846
run_33.out;0.079299
run_19.out;0.079041
run_7.out;0.084471
run_35.out;0.078836
run_83.out;0.07882
run_15.out;0.079345
run_80.out;0.079829
run_53.out;0.079736
run_48.out;0.079371
run_71.out;0.079726
run_69.out;0.079807
run_43.out;0.07898
run_2.out;0.078968
run_28.out;0.079508
run_70.out;0.078808
run_42.out;0.079299
run_94.out;0.079113
run_64.out;0.079289
run_59.out;0.079876
run_17.out;0.079991
run_5.out;0.078492
run_46.out;0.078538
run_97.out;0.084365
