File;Computation Value
run_67.out;0.382308
run_4.out;0.384011
run_12.out;0.384845
run_20.out;0.383825
run_25.out;0.383671
run_50.out;0.376367
run_78.out;0.382585
run_85.out;0.379323
run_79.out;0.382209
run_66.out;0.382485
run_21.out;0.384954
run_86.out;0.382647
run_87.out;0.382785
run_91.out;0.382284
run_16.out;0.384154
run_90.out;0.382278
run_22.out;0.383758
run_37.out;0.381944
run_18.out;0.384575
run_65.out;0.382442
run_76.out;0.383185
run_54.out;0.382398
run_72.out;0.378353
run_99.out;0.382852
run_47.out;0.381894
run_57.out;0.382737
run_96.out;0.382299
run_98.out;0.382409
run_41.out;0.382272
run_36.out;0.3832
run_58.out;0.376292
run_31.out;0.382213
run_1.out;0.380025
run_6.out;0.384357
run_3.out;0.384459
run_32.out;0.382005
run_45.out;0.381706
run_60.out;0.383475
run_49.out;0.382041
run_92.out;0.382403
run_39.out;0.381986
run_61.out;0.37837
run_30.out;0.382861
run_0.out;0.384197
run_63.out;0.38182
run_29.out;0.382671
run_82.out;0.378125
run_38.out;0.383142
run_14.out;0.384055
run_44.out;0.381888
run_52.out;0.382243
run_26.out;0.382787
run_23.out;0.384344
run_24.out;0.384738
run_88.out;0.382747
run_81.out;0.377761
run_68.out;0.382709
run_11.out;0.38476
run_27.out;0.383325
run_8.out;0.384904
run_77.out;0.382626
run_62.out;0.382564
run_75.out;0.378254
run_95.out;0.378487
run_10.out;0.383993
run_89.out;0.382075
run_40.out;0.382276
run_55.out;0.382358
run_13.out;0.384514
run_56.out;0.38257
run_34.out;0.382155
run_73.out;0.380003
run_93.out;0.37816
run_84.out;0.378435
run_51.out;0.381888
run_74.out;0.378513
run_9.out;0.384251
run_33.out;0.382154
run_19.out;0.38548
run_7.out;0.385085
run_35.out;0.38176
run_83.out;0.382644
run_15.out;0.381232
run_80.out;0.3782
run_53.out;0.378363
run_48.out;0.382275
run_71.out;0.378267
run_69.out;0.382668
run_43.out;0.378507
run_2.out;0.384034
run_28.out;0.383355
run_70.out;0.382289
run_42.out;0.378917
run_94.out;0.377989
run_64.out;0.382112
run_59.out;0.381574
run_17.out;0.380455
run_5.out;0.38409
run_46.out;0.382409
run_97.out;0.38287
