File;Computation Value
run_67.out;0.0348
run_4.out;0.034808
run_12.out;0.038399
run_20.out;0.038547
run_25.out;0.034811
run_50.out;0.034466
run_78.out;0.034937
run_85.out;0.03459
run_79.out;0.03854
run_66.out;0.038524
run_21.out;0.038698
run_86.out;0.034867
run_87.out;0.034852
run_91.out;0.034799
run_16.out;0.038653
run_90.out;0.034885
run_22.out;0.034856
run_37.out;0.034868
run_18.out;0.034848
run_65.out;0.034813
run_76.out;0.034748
run_54.out;0.034714
run_72.out;0.034886
run_99.out;0.03481
run_47.out;0.034851
run_57.out;0.034849
run_96.out;0.038653
run_98.out;0.034822
run_41.out;0.034207
run_36.out;0.03465
run_58.out;0.038577
run_31.out;0.03485
run_1.out;0.034722
run_6.out;0.034811
run_3.out;0.034842
run_32.out;0.038151
run_45.out;0.034222
run_60.out;0.03482
run_49.out;0.034806
run_92.out;0.034768
run_39.out;0.034814
run_61.out;0.034968
run_30.out;0.034238
run_0.out;0.03418
run_63.out;0.034533
run_29.out;0.034872
run_82.out;0.034854
run_38.out;0.034732
run_14.out;0.034684
run_44.out;0.038659
run_52.out;0.034675
run_26.out;0.034861
run_23.out;0.034623
run_24.out;0.03485
run_88.out;0.038713
run_81.out;0.034434
run_68.out;0.038588
run_11.out;0.034819
run_27.out;0.038667
run_8.out;0.038594
run_77.out;0.038528
run_62.out;0.038588
run_75.out;0.034833
run_95.out;0.034417
run_10.out;0.038515
run_89.out;0.034815
run_40.out;0.034857
run_55.out;0.038239
run_13.out;0.038413
run_56.out;0.038515
run_34.out;0.034846
run_73.out;0.034834
run_93.out;0.034755
run_84.out;0.034822
run_51.out;0.034838
run_74.out;0.034868
run_9.out;0.034838
run_33.out;0.034772
run_19.out;0.034815
run_7.out;0.034637
run_35.out;0.034816
run_83.out;0.034162
run_15.out;0.03479
run_80.out;0.034442
run_53.out;0.034653
run_48.out;0.038278
run_71.out;0.034877
run_69.out;0.03487
run_43.out;0.034686
run_2.out;0.034781
run_28.out;0.034212
run_70.out;0.03483
run_42.out;0.034501
run_94.out;0.034882
run_64.out;0.038605
run_59.out;0.035103
run_17.out;0.034826
run_5.out;0.034841
run_46.out;0.038762
run_97.out;0.034851
