File;Computation Value
run_67.out;0.038502
run_4.out;0.028331
run_12.out;0.028381
run_20.out;0.028395
run_25.out;0.028382
run_50.out;0.03869
run_78.out;0.038439
run_85.out;0.038806
run_79.out;0.038792
run_66.out;0.038742
run_21.out;0.028453
run_86.out;0.038754
run_87.out;0.038546
run_91.out;0.038748
run_16.out;0.032128
run_90.out;0.038707
run_22.out;0.028294
run_37.out;0.038474
run_18.out;0.028311
run_65.out;0.038357
run_76.out;0.038709
run_54.out;0.038782
run_72.out;0.038542
run_99.out;0.038768
run_47.out;0.038978
run_57.out;0.038646
run_96.out;0.038676
run_98.out;0.03867
run_41.out;0.038064
run_36.out;0.038671
run_58.out;0.038562
run_31.out;0.038268
run_1.out;0.02839
run_6.out;0.028355
run_3.out;0.028391
run_32.out;0.038579
run_45.out;0.039058
run_60.out;0.038731
run_49.out;0.038221
run_92.out;0.03878
run_39.out;0.038696
run_61.out;0.038793
run_30.out;0.039311
run_0.out;0.02837
run_63.out;0.034489
run_29.out;0.038864
run_82.out;0.03878
run_38.out;0.03866
run_14.out;0.028437
run_44.out;0.038536
run_52.out;0.038665
run_26.out;0.032134
run_23.out;0.028342
run_24.out;0.028354
run_88.out;0.038785
run_81.out;0.038315
run_68.out;0.038096
run_11.out;0.032188
run_27.out;0.034453
run_8.out;0.028372
run_77.out;0.038704
run_62.out;0.039464
run_75.out;0.038689
run_95.out;0.038563
run_10.out;0.032222
run_89.out;0.038064
run_40.out;0.038006
run_55.out;0.038628
run_13.out;0.02832
run_56.out;0.038652
run_34.out;0.038822
run_73.out;0.038331
run_93.out;0.038717
run_84.out;0.038663
run_51.out;0.038105
run_74.out;0.038622
run_9.out;0.028371
run_33.out;0.038631
run_19.out;0.028314
run_7.out;0.028354
run_35.out;0.038663
run_83.out;0.038469
run_15.out;0.028353
run_80.out;0.038403
run_53.out;0.038736
run_48.out;0.031965
run_71.out;0.038692
run_69.out;0.038481
run_43.out;0.038872
run_2.out;0.032132
run_28.out;0.038632
run_70.out;0.03872
run_42.out;0.038638
run_94.out;0.038656
run_64.out;0.038668
run_59.out;0.034959
run_17.out;0.028381
run_5.out;0.028437
run_46.out;0.038241
run_97.out;0.038756
