File;Computation Value
run_67.out;0.216688
run_4.out;0.221288
run_12.out;0.216545
run_20.out;0.221015
run_25.out;0.215998
run_50.out;0.216351
run_78.out;0.216547
run_85.out;0.216929
run_79.out;0.216589
run_66.out;0.216092
run_21.out;0.216511
run_86.out;0.216106
run_87.out;0.216533
run_91.out;0.216734
run_16.out;0.216229
run_90.out;0.216385
run_22.out;0.21631
run_37.out;0.216569
run_18.out;0.216678
run_65.out;0.216918
run_76.out;0.216947
run_54.out;0.22081
run_72.out;0.221171
run_99.out;0.21703
run_47.out;0.216803
run_57.out;0.216598
run_96.out;0.216592
run_98.out;0.216407
run_41.out;0.216865
run_36.out;0.216639
run_58.out;0.215804
run_31.out;0.216306
run_1.out;0.216747
run_6.out;0.21658
run_3.out;0.216569
run_32.out;0.216616
run_45.out;0.216924
run_60.out;0.220305
run_49.out;0.217403
run_92.out;0.220931
run_39.out;0.21671
run_61.out;0.216756
run_30.out;0.216149
run_0.out;0.240973
run_63.out;0.216197
run_29.out;0.216526
run_82.out;0.220588
run_38.out;0.217049
run_14.out;0.216603
run_44.out;0.216238
run_52.out;0.220718
run_26.out;0.220997
run_23.out;0.216622
run_24.out;0.216561
run_88.out;0.216815
run_81.out;0.217258
run_68.out;0.216452
run_11.out;0.216365
run_27.out;0.216547
run_8.out;0.216091
run_77.out;0.216406
run_62.out;0.216928
run_75.out;0.216952
run_95.out;0.21621
run_10.out;0.21625
run_89.out;0.216676
run_40.out;0.216651
run_55.out;0.220688
run_13.out;0.215935
run_56.out;0.216541
run_34.out;0.216328
run_73.out;0.216585
run_93.out;0.221054
run_84.out;0.216314
run_51.out;0.216471
run_74.out;0.216387
run_9.out;0.216523
run_33.out;0.216618
run_19.out;0.221372
run_7.out;0.216478
run_35.out;0.216248
run_83.out;0.216554
run_15.out;0.220662
run_80.out;0.216745
run_53.out;0.216168
run_48.out;0.220937
run_71.out;0.220369
run_69.out;0.216093
run_43.out;0.216667
run_2.out;0.216551
run_28.out;0.216613
run_70.out;0.2169
run_42.out;0.216561
run_94.out;0.220556
run_64.out;0.216455
run_59.out;0.221552
run_17.out;0.22038
run_5.out;0.216497
run_46.out;0.216573
run_97.out;0.216353
