File;Computation Value
run_67.out;0.084191
run_4.out;0.079616
run_12.out;0.080168
run_20.out;0.07957
run_25.out;0.079344
run_50.out;0.079154
run_78.out;0.083823
run_85.out;0.083248
run_79.out;0.084433
run_66.out;0.084391
run_21.out;0.07913
run_86.out;0.079879
run_87.out;0.077912
run_91.out;0.084243
run_16.out;0.079882
run_90.out;0.079269
run_22.out;0.084509
run_37.out;0.083845
run_18.out;0.07979
run_65.out;0.079618
run_76.out;0.078852
run_54.out;0.079761
run_72.out;0.079452
run_99.out;0.084232
run_47.out;0.07936
run_57.out;0.079735
run_96.out;0.083223
run_98.out;0.079024
run_41.out;0.078865
run_36.out;0.079695
run_58.out;0.083701
run_31.out;0.079712
run_1.out;0.078925
run_6.out;0.079837
run_3.out;0.079028
run_32.out;0.078786
run_45.out;0.078987
run_60.out;0.079862
run_49.out;0.079727
run_92.out;0.083326
run_39.out;0.078878
run_61.out;0.079016
run_30.out;0.079845
run_0.out;0.083716
run_63.out;0.079669
run_29.out;0.079661
run_82.out;0.08392
run_38.out;0.079583
run_14.out;0.078831
run_44.out;0.079763
run_52.out;0.078775
run_26.out;0.079629
run_23.out;0.078908
run_24.out;0.079829
run_88.out;0.079743
run_81.out;0.079787
run_68.out;0.084598
run_11.out;0.083861
run_27.out;0.07893
run_8.out;0.078716
run_77.out;0.079876
run_62.out;0.078763
run_75.out;0.079759
run_95.out;0.079839
run_10.out;0.079915
run_89.out;0.078601
run_40.out;0.080244
run_55.out;0.083694
run_13.out;0.078253
run_56.out;0.083923
run_34.out;0.084445
run_73.out;0.084477
run_93.out;0.079268
run_84.out;0.079498
run_51.out;0.079886
run_74.out;0.083288
run_9.out;0.083898
run_33.out;0.079086
run_19.out;0.07899
run_7.out;0.083256
run_35.out;0.079754
run_83.out;0.082996
run_15.out;0.079436
run_80.out;0.078743
run_53.out;0.079017
run_48.out;0.079232
run_71.out;0.079902
run_69.out;0.084216
run_43.out;0.078091
run_2.out;0.084007
run_28.out;0.083408
run_70.out;0.083862
run_42.out;0.079815
run_94.out;0.079737
run_64.out;0.079731
run_59.out;0.07896
run_17.out;0.0787
run_5.out;0.079289
run_46.out;0.079225
run_97.out;0.079151
