File;Computation Value
run_67.out;0.380379
run_4.out;0.380694
run_12.out;0.38256
run_20.out;0.381034
run_25.out;0.383334
run_50.out;0.384207
run_78.out;0.380089
run_85.out;0.384725
run_79.out;0.385204
run_66.out;0.380287
run_21.out;0.3804
run_86.out;0.38373
run_87.out;0.38441
run_91.out;0.384888
run_16.out;0.38056
run_90.out;0.380213
run_22.out;0.380731
run_37.out;0.378209
run_18.out;0.385224
run_65.out;0.383879
run_76.out;0.379892
run_54.out;0.384656
run_72.out;0.38322
run_99.out;0.384139
run_47.out;0.379078
run_57.out;0.384656
run_96.out;0.380422
run_98.out;0.380201
run_41.out;0.38468
run_36.out;0.378836
run_58.out;0.380472
run_31.out;0.383093
run_1.out;0.385542
run_6.out;0.386299
run_3.out;0.384832
run_32.out;0.378172
run_45.out;0.384761
run_60.out;0.384509
run_49.out;0.384621
run_92.out;0.379871
run_39.out;0.384502
run_61.out;0.383815
run_30.out;0.378425
run_0.out;0.380968
run_63.out;0.384295
run_29.out;0.383255
run_82.out;0.380069
run_38.out;0.419038
run_14.out;0.380885
run_44.out;0.380072
run_52.out;0.380828
run_26.out;0.383162
run_23.out;0.379376
run_24.out;0.382897
run_88.out;0.379932
run_81.out;0.380192
run_68.out;0.380242
run_11.out;0.380192
run_27.out;0.377828
run_8.out;0.380736
run_77.out;0.380549
run_62.out;0.384077
run_75.out;0.384844
run_95.out;0.380519
run_10.out;0.380373
run_89.out;0.384937
run_40.out;0.384259
run_55.out;0.384578
run_13.out;0.381186
run_56.out;0.380064
run_34.out;0.384446
run_73.out;0.385043
run_93.out;0.380107
run_84.out;0.385245
run_51.out;0.383861
run_74.out;0.385213
run_9.out;0.38055
run_33.out;0.378188
run_19.out;0.380699
run_7.out;0.380709
run_35.out;0.383012
run_83.out;0.3844
run_15.out;0.384496
run_80.out;0.380551
run_53.out;0.384282
run_48.out;0.379645
run_71.out;0.384726
run_69.out;0.379785
run_43.out;0.379977
run_2.out;0.381087
run_28.out;0.383814
run_70.out;0.379973
run_42.out;0.384844
run_94.out;0.384756
run_64.out;0.385621
run_59.out;0.380036
run_17.out;0.382862
run_5.out;0.384859
run_46.out;0.379282
run_97.out;0.385336
