File;Computation Value
run_67.out;0.220863
run_4.out;0.22052
run_12.out;0.220627
run_20.out;0.220499
run_25.out;0.220515
run_50.out;0.216339
run_78.out;0.220762
run_85.out;0.220584
run_79.out;0.220091
run_66.out;0.220618
run_21.out;0.220206
run_86.out;0.21623
run_87.out;0.216024
run_91.out;0.220781
run_16.out;0.220475
run_90.out;0.220262
run_22.out;0.220651
run_37.out;0.220739
run_18.out;0.220094
run_65.out;0.220189
run_76.out;0.21661
run_54.out;0.220821
run_72.out;0.220326
run_99.out;0.220757
run_47.out;0.220914
run_57.out;0.220185
run_96.out;0.220419
run_98.out;0.220623
run_41.out;0.220488
run_36.out;0.221154
run_58.out;0.220412
run_31.out;0.22115
run_1.out;0.221203
run_6.out;0.220649
run_3.out;0.220471
run_32.out;0.220573
run_45.out;0.220242
run_60.out;0.220488
run_49.out;0.220617
run_92.out;0.220372
run_39.out;0.216395
run_61.out;0.22081
run_30.out;0.220108
run_0.out;0.248092
run_63.out;0.220719
run_29.out;0.22026
run_82.out;0.220543
run_38.out;0.22064
run_14.out;0.221221
run_44.out;0.220999
run_52.out;0.216101
run_26.out;0.220775
run_23.out;0.220423
run_24.out;0.221017
run_88.out;0.220686
run_81.out;0.220849
run_68.out;0.220997
run_11.out;0.220583
run_27.out;0.220622
run_8.out;0.221258
run_77.out;0.220137
run_62.out;0.216249
run_75.out;0.220569
run_95.out;0.220652
run_10.out;0.220743
run_89.out;0.220544
run_40.out;0.221491
run_55.out;0.220785
run_13.out;0.220582
run_56.out;0.220719
run_34.out;0.220813
run_73.out;0.220998
run_93.out;0.220336
run_84.out;0.220524
run_51.out;0.215938
run_74.out;0.220603
run_9.out;0.220728
run_33.out;0.220802
run_19.out;0.220234
run_7.out;0.221088
run_35.out;0.220678
run_83.out;0.21584
run_15.out;0.220536
run_80.out;0.220522
run_53.out;0.221223
run_48.out;0.220868
run_71.out;0.220412
run_69.out;0.220843
run_43.out;0.220511
run_2.out;0.220596
run_28.out;0.220586
run_70.out;0.220628
run_42.out;0.215854
run_94.out;0.220372
run_64.out;0.220297
run_59.out;0.220829
run_17.out;0.221438
run_5.out;0.221369
run_46.out;0.221149
run_97.out;0.220433
