File;Computation Value
run_67.out;0.377992
run_4.out;0.381057
run_12.out;0.380767
run_20.out;0.381941
run_25.out;0.378314
run_50.out;0.378028
run_78.out;0.378529
run_85.out;0.383255
run_79.out;0.382442
run_66.out;0.383304
run_21.out;0.383097
run_86.out;0.378473
run_87.out;0.378239
run_91.out;0.378258
run_16.out;0.380573
run_90.out;0.378768
run_22.out;0.378009
run_37.out;0.378329
run_18.out;0.379629
run_65.out;0.378487
run_76.out;0.382464
run_54.out;0.377934
run_72.out;0.378626
run_99.out;0.380543
run_47.out;0.378216
run_57.out;0.378378
run_96.out;0.38239
run_98.out;0.378042
run_41.out;0.382288
run_36.out;0.37813
run_58.out;0.380789
run_31.out;0.382614
run_1.out;0.384867
run_6.out;0.380934
run_3.out;0.379961
run_32.out;0.381509
run_45.out;0.37854
run_60.out;0.382638
run_49.out;0.379005
run_92.out;0.378534
run_39.out;0.378329
run_61.out;0.378698
run_30.out;0.378756
run_0.out;0.385118
run_63.out;0.382678
run_29.out;0.378219
run_82.out;0.378545
run_38.out;0.378389
run_14.out;0.380751
run_44.out;0.378054
run_52.out;0.382867
run_26.out;0.378683
run_23.out;0.37845
run_24.out;0.378258
run_88.out;0.378891
run_81.out;0.380688
run_68.out;0.378607
run_11.out;0.385172
run_27.out;0.378597
run_8.out;0.385149
run_77.out;0.37872
run_62.out;0.378053
run_75.out;0.383342
run_95.out;0.378498
run_10.out;0.384388
run_89.out;0.378322
run_40.out;0.378742
run_55.out;0.378855
run_13.out;0.380732
run_56.out;0.378463
run_34.out;0.378474
run_73.out;0.378177
run_93.out;0.378534
run_84.out;0.378592
run_51.out;0.382768
run_74.out;0.378235
run_9.out;0.385122
run_33.out;0.377764
run_19.out;0.382423
run_7.out;0.380848
run_35.out;0.378798
run_83.out;0.382121
run_15.out;0.380264
run_80.out;0.382853
run_53.out;0.378575
run_48.out;0.378523
run_71.out;0.378495
run_69.out;0.378609
run_43.out;0.378144
run_2.out;0.385222
run_28.out;0.378603
run_70.out;0.378665
run_42.out;0.382079
run_94.out;0.382364
run_64.out;0.382339
run_59.out;0.377955
run_17.out;0.384889
run_5.out;0.380855
run_46.out;0.378566
run_97.out;0.378856
