File;Computation Value
run_67.out;0.084736
run_4.out;0.084494
run_12.out;0.084809
run_20.out;0.083442
run_25.out;0.084991
run_50.out;0.084708
run_78.out;0.084821
run_85.out;0.083535
run_79.out;0.083936
run_66.out;0.078957
run_21.out;0.080478
run_86.out;0.084937
run_87.out;0.0842
run_91.out;0.083255
run_16.out;0.084896
run_90.out;0.083609
run_22.out;0.080355
run_37.out;0.083125
run_18.out;0.084034
run_65.out;0.083406
run_76.out;0.08368
run_54.out;0.083193
run_72.out;0.084958
run_99.out;0.084849
run_47.out;0.084727
run_57.out;0.083949
run_96.out;0.082995
run_98.out;0.08506
run_41.out;0.083556
run_36.out;0.08502
run_58.out;0.083344
run_31.out;0.083325
run_1.out;0.08252
run_6.out;0.084976
run_3.out;0.084847
run_32.out;0.079105
run_45.out;0.083756
run_60.out;0.085023
run_49.out;0.084078
run_92.out;0.08456
run_39.out;0.085163
run_61.out;0.08418
run_30.out;0.083309
run_0.out;0.084324
run_63.out;0.082933
run_29.out;0.084791
run_82.out;0.082995
run_38.out;0.083979
run_14.out;0.084904
run_44.out;0.084837
run_52.out;0.083081
run_26.out;0.084254
run_23.out;0.084028
run_24.out;0.083986
run_88.out;0.084224
run_81.out;0.085097
run_68.out;0.083104
run_11.out;0.084613
run_27.out;0.083607
run_8.out;0.085014
run_77.out;0.083494
run_62.out;0.084854
run_75.out;0.085013
run_95.out;0.085238
run_10.out;0.084501
run_89.out;0.084946
run_40.out;0.084342
run_55.out;0.084093
run_13.out;0.08346
run_56.out;0.083733
run_34.out;0.084827
run_73.out;0.083459
run_93.out;0.084587
run_84.out;0.085492
run_51.out;0.083235
run_74.out;0.084389
run_9.out;0.083582
run_33.out;0.084916
run_19.out;0.084107
run_7.out;0.084137
run_35.out;0.083939
run_83.out;0.085052
run_15.out;0.084812
run_80.out;0.083664
run_53.out;0.085268
run_48.out;0.084936
run_71.out;0.084562
run_69.out;0.084799
run_43.out;0.08383
run_2.out;0.083785
run_28.out;0.08422
run_70.out;0.084045
run_42.out;0.084966
run_94.out;0.084927
run_64.out;0.083882
run_59.out;0.083853
run_17.out;0.083845
run_5.out;0.083212
run_46.out;0.083667
run_97.out;0.083216
