File,Computation Value
run_67.out,0.994707
run_4.out,0.436208
run_12.out,0.476214
run_20.out,1.003181
run_25.out,0.527032
run_50.out,0.524937
run_78.out,0.516859
run_85.out,0.411369
run_79.out,1.050228
run_66.out,0.493956
run_21.out,0.531143
run_86.out,0.45549
run_87.out,1.021886
run_91.out,0.420526
run_16.out,0.423769
run_90.out,0.444776
run_22.out,0.511506
run_37.out,0.461618
run_18.out,1.032146
run_65.out,0.506625
run_76.out,0.483277
run_54.out,0.479719
run_72.out,0.506374
run_99.out,0.493719
run_47.out,0.997907
run_57.out,0.447343
run_96.out,0.989523
run_98.out,1.024221
run_41.out,0.459699
run_36.out,1.081658
run_58.out,0.504857
run_31.out,0.381244
run_1.out,1.075889
run_6.out,0.384486
run_3.out,1.024383
run_32.out,0.427316
run_45.out,0.424792
run_60.out,0.446935
run_49.out,0.428123
run_92.out,0.389922
run_39.out,0.979611
run_61.out,0.523455
run_30.out,1.052932
run_0.out,0.411308
run_63.out,0.421005
run_29.out,0.428533
run_82.out,0.427572
run_38.out,0.433008
run_14.out,0.464231
run_44.out,0.51841
run_52.out,0.429852
run_26.out,0.500089
run_23.out,0.45973
run_24.out,0.426625
run_88.out,0.516178
run_81.out,0.450003
run_68.out,0.495651
run_11.out,0.434814
run_27.out,0.44528
run_8.out,0.434729
run_77.out,1.030834
run_62.out,0.541103
run_75.out,0.491774
run_95.out,0.539091
run_10.out,0.535703
run_89.out,0.538321
run_40.out,0.411119
run_55.out,0.397862
run_13.out,0.991402
run_56.out,0.484666
run_34.out,1.02527
run_73.out,0.428918
run_93.out,0.455159
run_84.out,0.600299
run_51.out,0.517714
run_74.out,1.002343
run_9.out,0.452534
run_33.out,0.478241
run_19.out,0.502202
run_7.out,1.043336
run_35.out,0.464425
run_83.out,0.497074
run_15.out,1.017967
run_80.out,0.440113
run_53.out,0.439158
run_48.out,0.406807
run_71.out,0.458271
run_69.out,0.50448
run_43.out,0.438961
run_2.out,0.442786
run_28.out,0.43814
run_70.out,0.46453
run_42.out,0.414543
run_94.out,0.515996
run_64.out,1.05949
run_59.out,0.427089
run_17.out,1.028059
run_5.out,0.443873
run_46.out,0.545516
run_97.out,0.459687
