File;Computation Value
run_67.out;0.359567
run_4.out;0.742934
run_12.out;0.458347
run_20.out;0.372241
run_25.out;0.778345
run_50.out;0.753267
run_78.out;0.40291
run_85.out;0.381751
run_79.out;0.744916
run_66.out;0.416409
run_21.out;0.43152
run_86.out;0.374724
run_87.out;0.469101
run_91.out;0.393617
run_16.out;0.415058
run_90.out;0.416636
run_22.out;0.420303
run_37.out;0.765344
run_18.out;0.439984
run_65.out;0.773164
run_76.out;0.422754
run_54.out;0.367978
run_72.out;0.369909
run_99.out;0.406903
run_47.out;0.406207
run_57.out;0.399564
run_96.out;0.751827
run_98.out;0.347249
run_41.out;0.396683
run_36.out;0.446245
run_58.out;0.407918
run_31.out;0.699168
run_1.out;0.454865
run_6.out;0.63745
run_3.out;0.396723
run_32.out;0.463762
run_45.out;0.435451
run_60.out;0.384313
run_49.out;0.374303
run_92.out;0.667305
run_39.out;0.393361
run_61.out;0.489791
run_30.out;0.378703
run_0.out;0.77331
run_63.out;0.768584
run_29.out;0.69374
run_82.out;0.453907
run_38.out;0.461979
run_14.out;0.364282
run_44.out;0.687349
run_52.out;0.431627
run_26.out;0.392286
run_23.out;0.387452
run_24.out;0.727072
run_88.out;0.752421
run_81.out;0.462255
run_68.out;0.473171
run_11.out;0.391657
run_27.out;0.450443
run_8.out;0.456604
run_77.out;0.4218
run_62.out;0.672918
run_75.out;0.394871
run_95.out;0.363182
run_10.out;0.703703
run_89.out;0.760121
run_40.out;0.766989
run_55.out;0.770994
run_13.out;0.744892
run_56.out;0.381884
run_34.out;0.413573
run_73.out;0.760638
run_93.out;0.369358
run_84.out;0.476527
run_51.out;0.378455
run_74.out;0.374664
run_9.out;0.408566
run_33.out;0.744746
run_19.out;0.401406
run_7.out;0.399671
run_35.out;0.383497
run_83.out;0.4033
run_15.out;0.376556
run_80.out;0.481701
run_53.out;0.795684
run_48.out;0.684211
run_71.out;0.362428
run_69.out;0.644607
run_43.out;0.470853
run_2.out;0.602571
run_28.out;0.38564
run_70.out;0.790617
run_42.out;0.680588
run_94.out;0.493625
run_64.out;0.742914
run_59.out;0.756847
run_17.out;0.408444
run_5.out;0.352982
run_46.out;0.371596
run_97.out;0.429004
