File;Computation Value
run_67.out;3.392394
run_4.out;3.017187
run_12.out;3.024851
run_20.out;3.025933
run_25.out;3.017418
run_50.out;3.020987
run_78.out;3.012503
run_85.out;3.3925
run_79.out;3.029631
run_66.out;3.010473
run_21.out;3.028041
run_86.out;3.236155
run_87.out;3.383206
run_91.out;3.041807
run_16.out;3.169171
run_90.out;3.218356
run_22.out;3.050155
run_37.out;3.066012
run_18.out;3.129163
run_65.out;3.132503
run_76.out;3.33715
run_54.out;3.304141
run_72.out;3.074168
run_99.out;3.274769
run_47.out;3.15521
run_57.out;3.156126
run_96.out;3.028754
run_98.out;3.089723
run_41.out;3.332622
run_36.out;3.372256
run_58.out;3.265245
run_31.out;3.246112
run_1.out;3.219597
run_6.out;3.038215
run_3.out;3.052748
run_32.out;3.281846
run_45.out;3.276992
run_60.out;3.011739
run_49.out;3.301992
run_92.out;3.361556
run_39.out;3.031067
run_61.out;3.105157
run_30.out;3.026708
run_0.out;3.045192
run_63.out;3.040727
run_29.out;3.030701
run_82.out;3.020164
run_38.out;3.044229
run_14.out;3.013804
run_44.out;3.386347
run_52.out;3.280726
run_26.out;3.337278
run_23.out;3.454763
run_24.out;3.038738
run_88.out;3.024902
run_81.out;3.205584
run_68.out;3.102558
run_11.out;3.034156
run_27.out;3.024662
run_8.out;3.351663
run_77.out;3.247432
run_62.out;3.015987
run_75.out;3.044608
run_95.out;3.30767
run_10.out;3.154769
run_89.out;3.274287
run_40.out;3.390963
run_55.out;3.421889
run_13.out;3.431797
run_56.out;3.007869
run_34.out;3.032983
run_73.out;3.030781
run_93.out;3.056894
run_84.out;3.015424
run_51.out;3.038085
run_74.out;3.148484
run_9.out;3.036619
run_33.out;3.016456
run_19.out;3.064067
run_7.out;3.365287
run_35.out;3.248779
run_83.out;3.160001
run_15.out;3.36542
run_80.out;3.369824
run_53.out;3.39812
run_48.out;3.015994
run_71.out;3.194894
run_69.out;3.314034
run_43.out;3.329054
run_2.out;3.01901
run_28.out;3.01565
run_70.out;3.32147
run_42.out;3.014998
run_94.out;3.380771
run_64.out;3.332472
run_59.out;3.080792
run_17.out;3.312499
run_5.out;3.028095
run_46.out;3.025657
run_97.out;3.024592
