File;Computation Value
run_67.out;2.377057
run_4.out;2.376523
run_12.out;2.376829
run_20.out;2.376388
run_25.out;2.376289
run_50.out;2.376091
run_78.out;2.37611
run_85.out;2.376245
run_79.out;2.376344
run_66.out;2.389676
run_21.out;2.379279
run_86.out;2.376866
run_87.out;2.386252
run_91.out;2.376583
run_16.out;2.37656
run_90.out;2.376144
run_22.out;2.376015
run_37.out;2.376419
run_18.out;2.375904
run_65.out;2.376198
run_76.out;2.376834
run_54.out;2.376236
run_72.out;2.376603
run_99.out;2.377003
run_47.out;2.37751
run_57.out;2.37639
run_96.out;2.376746
run_98.out;2.376188
run_41.out;2.376958
run_36.out;2.376913
run_58.out;2.385189
run_31.out;2.37612
run_1.out;2.37633
run_6.out;2.37638
run_3.out;2.376303
run_32.out;2.37603
run_45.out;2.376746
run_60.out;2.378718
run_49.out;2.387315
run_92.out;2.376646
run_39.out;2.377793
run_61.out;2.376557
run_30.out;2.428501
run_0.out;2.376469
run_63.out;2.377049
run_29.out;2.376228
run_82.out;2.376673
run_38.out;2.377543
run_14.out;2.376111
run_44.out;2.376631
run_52.out;2.376939
run_26.out;2.377057
run_23.out;2.38993
run_24.out;2.376255
run_88.out;2.376659
run_81.out;2.376513
run_68.out;2.376173
run_11.out;2.377691
run_27.out;2.377079
run_8.out;2.377012
run_77.out;2.37705
run_62.out;2.376222
run_75.out;2.375934
run_95.out;2.376111
run_10.out;2.376879
run_89.out;2.376879
run_40.out;2.376669
run_55.out;2.37648
run_13.out;2.375808
run_56.out;2.375772
run_34.out;2.37902
run_73.out;2.37644
run_93.out;2.376413
run_84.out;2.376722
run_51.out;2.376545
run_74.out;2.388503
run_9.out;2.376766
run_33.out;2.376883
run_19.out;2.377828
run_7.out;2.376571
run_35.out;2.37643
run_83.out;2.377607
run_15.out;2.377886
run_80.out;2.389534
run_53.out;2.377638
run_48.out;2.377013
run_71.out;2.380483
run_69.out;2.387321
run_43.out;2.376319
run_2.out;2.376894
run_28.out;2.389066
run_70.out;2.376514
run_42.out;2.383208
run_94.out;2.376401
run_64.out;2.376713
run_59.out;2.376286
run_17.out;2.376446
run_5.out;2.379561
run_46.out;2.387956
run_97.out;2.389592
