File;Computation Value
run_67.out;0.318407
run_4.out;0.340088
run_12.out;0.322675
run_20.out;0.306039
run_25.out;0.311879
run_50.out;0.334219
run_78.out;0.300758
run_85.out;0.307527
run_79.out;0.268945
run_66.out;0.277123
run_21.out;0.349842
run_86.out;0.328794
run_87.out;0.341464
run_91.out;0.241607
run_16.out;0.328599
run_90.out;0.342595
run_22.out;0.355363
run_37.out;0.257518
run_18.out;0.295287
run_65.out;0.360342
run_76.out;0.288664
run_54.out;0.368933
run_72.out;0.361641
run_99.out;0.317753
run_47.out;0.366539
run_57.out;0.351497
run_96.out;0.340281
run_98.out;0.306836
run_41.out;0.365693
run_36.out;0.315917
run_58.out;0.332732
run_31.out;0.316008
run_1.out;0.296293
run_6.out;0.322668
run_3.out;0.287412
run_32.out;0.337681
run_45.out;0.326876
run_60.out;0.312948
run_49.out;0.306995
run_92.out;0.33767
run_39.out;0.287635
run_61.out;0.269247
run_30.out;0.336925
run_0.out;0.36391
run_63.out;0.343136
run_29.out;0.328484
run_82.out;0.347071
run_38.out;0.340983
run_14.out;0.359794
run_44.out;0.317508
run_52.out;0.231453
run_26.out;0.353035
run_23.out;0.335508
run_24.out;0.350458
run_88.out;0.367884
run_81.out;0.303343
run_68.out;0.357095
run_11.out;0.344652
run_27.out;0.339342
run_8.out;0.348647
run_77.out;0.286024
run_62.out;0.351994
run_75.out;0.330519
run_95.out;0.316261
run_10.out;0.324321
run_89.out;0.344353
run_40.out;0.307374
run_55.out;0.354262
run_13.out;0.331192
run_56.out;0.343397
run_34.out;0.343919
run_73.out;0.299537
run_93.out;0.321531
run_84.out;0.333356
run_51.out;0.308683
run_74.out;0.303279
run_9.out;0.348501
run_33.out;0.352422
run_19.out;0.331708
run_7.out;0.344796
run_35.out;0.29063
run_83.out;0.371705
run_15.out;0.3661
run_80.out;0.307065
run_53.out;0.322561
run_48.out;0.316691
run_71.out;0.353877
run_69.out;0.286226
run_43.out;0.345372
run_2.out;0.308164
run_28.out;0.319967
run_70.out;0.290972
run_42.out;0.34648
run_94.out;0.312523
run_64.out;0.293217
run_59.out;0.384608
run_17.out;0.364347
run_5.out;0.367316
run_46.out;0.354686
run_97.out;0.348817
