File;Computation Value
run_67.out;0.664478
run_4.out;0.57083
run_12.out;0.463005
run_20.out;0.544424
run_25.out;0.512289
run_50.out;0.904153
run_78.out;0.602379
run_85.out;0.636965
run_79.out;0.569083
run_66.out;0.758672
run_21.out;0.847993
run_86.out;0.8002
run_87.out;0.646669
run_91.out;0.757013
run_16.out;0.782958
run_90.out;0.701432
run_22.out;0.582658
run_37.out;0.801686
run_18.out;0.840405
run_65.out;0.651038
run_76.out;0.838354
run_54.out;0.597608
run_72.out;0.574912
run_99.out;0.90393
run_47.out;0.89746
run_57.out;0.962739
run_96.out;0.605289
run_98.out;0.663498
run_41.out;0.781257
run_36.out;0.799254
run_58.out;0.614177
run_31.out;0.775615
run_1.out;0.644615
run_6.out;0.689
run_3.out;0.983173
run_32.out;0.69531
run_45.out;0.78298
run_60.out;1.000897
run_49.out;0.592607
run_92.out;0.821757
run_39.out;0.596248
run_61.out;0.919637
run_30.out;1.003326
run_0.out;0.587708
run_63.out;0.553212
run_29.out;0.717822
run_82.out;0.590642
run_38.out;0.853861
run_14.out;0.778679
run_44.out;0.879696
run_52.out;0.520997
run_26.out;0.696377
run_23.out;0.790702
run_24.out;0.8205
run_88.out;0.518479
run_81.out;0.817928
run_68.out;0.937915
run_11.out;0.850638
run_27.out;0.743184
run_8.out;0.465705
run_77.out;0.556956
run_62.out;0.682244
run_75.out;0.740988
run_95.out;0.876658
run_10.out;0.882945
run_89.out;0.808797
run_40.out;0.852625
run_55.out;0.969051
run_13.out;0.766056
run_56.out;0.746092
run_34.out;0.740588
run_73.out;0.760289
run_93.out;0.792125
run_84.out;0.592054
run_51.out;0.944042
run_74.out;0.577331
run_9.out;0.604369
run_33.out;0.687026
run_19.out;0.627939
run_7.out;0.828086
run_35.out;0.655736
run_83.out;0.833169
run_15.out;0.803264
run_80.out;0.832537
run_53.out;0.763728
run_48.out;0.749392
run_71.out;0.725672
run_69.out;0.862548
run_43.out;0.826163
run_2.out;0.575858
run_28.out;1.042505
run_70.out;0.705344
run_42.out;0.73865
run_94.out;0.63038
run_64.out;0.850659
run_59.out;0.737482
run_17.out;0.876789
run_5.out;0.894612
run_46.out;0.710437
run_97.out;0.703926
