File;Computation Value
run_67.out;1.50739
run_4.out;1.510841
run_12.out;1.609051
run_20.out;1.577564
run_25.out;1.521582
run_50.out;1.506903
run_78.out;1.573085
run_85.out;1.496238
run_79.out;1.707907
run_66.out;1.583689
run_21.out;1.718144
run_86.out;1.406498
run_87.out;2.093506
run_91.out;1.492049
run_16.out;1.373527
run_90.out;1.646204
run_22.out;1.442676
run_37.out;1.501683
run_18.out;1.568497
run_65.out;1.497344
run_76.out;1.603009
run_54.out;1.687836
run_72.out;1.561131
run_99.out;1.591554
run_47.out;1.362708
run_57.out;1.519216
run_96.out;1.472049
run_98.out;1.55268
run_41.out;1.374573
run_36.out;2.067545
run_58.out;1.931791
run_31.out;1.603169
run_1.out;1.538022
run_6.out;1.435291
run_3.out;1.4446
run_32.out;1.52063
run_45.out;1.690393
run_60.out;1.530511
run_49.out;1.535457
run_92.out;1.560296
run_39.out;1.517623
run_61.out;1.462801
run_30.out;2.091501
run_0.out;1.448698
run_63.out;1.842876
run_29.out;1.484721
run_82.out;1.458769
run_38.out;1.415731
run_14.out;1.373313
run_44.out;1.646353
run_52.out;1.654219
run_26.out;1.515338
run_23.out;1.497253
run_24.out;1.45182
run_88.out;1.602803
run_81.out;1.515479
run_68.out;1.864027
run_11.out;1.633543
run_27.out;1.514621
run_8.out;1.811748
run_77.out;1.501624
run_62.out;1.739038
run_75.out;1.41124
run_95.out;1.437396
run_10.out;1.728814
run_89.out;1.50388
run_40.out;2.034649
run_55.out;1.520524
run_13.out;1.522936
run_56.out;1.649569
run_34.out;1.904726
run_73.out;1.513745
run_93.out;1.658226
run_84.out;1.612046
run_51.out;1.467621
run_74.out;1.63833
run_9.out;1.359623
run_33.out;1.43343
run_19.out;1.82519
run_7.out;1.647607
run_35.out;1.66718
run_83.out;2.080837
run_15.out;1.492785
run_80.out;1.558402
run_53.out;1.381539
run_48.out;1.461926
run_71.out;1.647418
run_69.out;1.70481
run_43.out;1.632986
run_2.out;1.499388
run_28.out;1.474099
run_70.out;1.571623
run_42.out;1.494778
run_94.out;1.415155
run_64.out;1.758706
run_59.out;1.756606
run_17.out;1.769331
run_5.out;1.634161
run_46.out;1.650886
run_97.out;1.971337
