File,Computation Value
run_67.out,0.005899
run_4.out,0.005915
run_12.out,0.009373
run_20.out,0.005879
run_25.out,0.005641
run_50.out,0.005843
run_78.out,0.005975
run_85.out,0.00591
run_79.out,0.005901
run_66.out,0.005872
run_21.out,0.005897
run_86.out,0.006028
run_87.out,0.00583
run_91.out,0.009498
run_16.out,0.006039
run_90.out,0.00584
run_22.out,0.012728
run_37.out,0.005907
run_18.out,0.005788
run_65.out,0.005355
run_76.out,0.009463
run_54.out,0.005965
run_72.out,0.009281
run_99.out,0.009479
run_47.out,0.005983
run_57.out,0.009703
run_96.out,0.00584
run_98.out,0.005855
run_41.out,0.005593
run_36.out,0.009519
run_58.out,0.005997
run_31.out,0.005898
run_1.out,0.005684
run_6.out,0.005832
run_3.out,0.009677
run_32.out,0.005884
run_45.out,0.00981
run_60.out,0.005941
run_49.out,0.00976
run_92.out,0.00979
run_39.out,0.006021
run_61.out,0.006018
run_30.out,0.00599
run_0.out,0.005866
run_63.out,0.005983
run_29.out,0.009765
run_82.out,0.006017
run_38.out,0.0057
run_14.out,0.005818
run_44.out,0.009555
run_52.out,0.005879
run_26.out,0.005866
run_23.out,0.00955
run_24.out,0.009608
run_88.out,0.005894
run_81.out,0.005876
run_68.out,0.005883
run_11.out,0.005941
run_27.out,0.005929
run_8.out,0.010044
run_77.out,0.005906
run_62.out,0.005841
run_75.out,0.00591
run_95.out,0.005885
run_10.out,0.00566
run_89.out,0.005904
run_40.out,0.00683
run_55.out,0.009352
run_13.out,0.005951
run_56.out,0.006128
run_34.out,0.009382
run_73.out,0.009356
run_93.out,0.009527
run_84.out,0.00562
run_51.out,0.005898
run_74.out,0.005612
run_9.out,0.005994
run_33.out,0.005902
run_19.out,0.005878
run_7.out,0.005569
run_35.out,0.006072
run_83.out,0.005907
run_15.out,0.005957
run_80.out,0.005892
run_53.out,0.0059
run_48.out,0.005836
run_71.out,0.005921
run_69.out,0.005883
run_43.out,0.010021
run_2.out,0.005673
run_28.out,0.005877
run_70.out,0.005644
run_42.out,0.005827
run_94.out,0.005933
run_64.out,0.005823
run_59.out,0.005925
run_17.out,0.009316
run_5.out,0.005839
run_46.out,0.009587
run_97.out,0.006059
