File;Computation Value
run_67.out;0.350337
run_4.out;0.417933
run_12.out;0.171967
run_20.out;0.192028
run_25.out;0.385488
run_50.out;0.208715
run_78.out;0.398879
run_85.out;0.337765
run_79.out;0.189313
run_66.out;0.293369
run_21.out;0.200864
run_86.out;0.370801
run_87.out;0.22237
run_91.out;0.173899
run_16.out;0.142138
run_90.out;0.321129
run_22.out;0.14188
run_37.out;0.153227
run_18.out;0.257917
run_65.out;0.33973
run_76.out;0.165993
run_54.out;0.300747
run_72.out;0.314148
run_99.out;0.205416
run_47.out;0.17535
run_57.out;0.409338
run_96.out;0.138049
run_98.out;0.198716
run_41.out;0.176363
run_36.out;0.387808
run_58.out;0.205115
run_31.out;0.225855
run_1.out;0.358524
run_6.out;0.194532
run_3.out;0.216969
run_32.out;0.184858
run_45.out;0.38017
run_60.out;0.184946
run_49.out;0.211054
run_92.out;0.195779
run_39.out;0.202193
run_61.out;0.215703
run_30.out;0.192448
run_0.out;0.359317
run_63.out;0.356362
run_29.out;0.273838
run_82.out;0.193098
run_38.out;0.417727
run_14.out;0.193619
run_44.out;0.334176
run_52.out;0.171428
run_26.out;0.302492
run_23.out;0.21371
run_24.out;0.183175
run_88.out;0.358348
run_81.out;0.353389
run_68.out;0.399858
run_11.out;0.228495
run_27.out;0.20996
run_8.out;0.158993
run_77.out;0.242938
run_62.out;0.140163
run_75.out;0.25442
run_95.out;0.236671
run_10.out;0.199916
run_89.out;0.201981
run_40.out;0.22316
run_55.out;0.211714
run_13.out;0.192419
run_56.out;0.206222
run_34.out;0.26359
run_73.out;0.382816
run_93.out;0.178826
run_84.out;0.272986
run_51.out;0.179878
run_74.out;0.178381
run_9.out;0.380638
run_33.out;0.36558
run_19.out;0.143985
run_7.out;0.203156
run_35.out;0.327375
run_83.out;0.200411
run_15.out;0.395328
run_80.out;0.364703
run_53.out;0.237025
run_48.out;0.174957
run_71.out;0.270378
run_69.out;0.169998
run_43.out;0.251941
run_2.out;0.164197
run_28.out;0.139696
run_70.out;0.288286
run_42.out;0.154173
run_94.out;0.381727
run_64.out;0.36806
run_59.out;0.141395
run_17.out;0.20921
run_5.out;0.158437
run_46.out;0.379022
run_97.out;0.196418
