File;Computation Value
run_67.out;0.130195
run_4.out;0.128761
run_12.out;0.128693
run_20.out;0.157129
run_25.out;0.12983
run_50.out;0.128635
run_78.out;0.129484
run_85.out;0.157646
run_79.out;0.158054
run_66.out;0.129788
run_21.out;0.131007
run_86.out;0.13026
run_87.out;0.156503
run_91.out;0.130134
run_16.out;0.129962
run_90.out;0.159223
run_22.out;0.129523
run_37.out;0.156265
run_18.out;0.129082
run_65.out;0.131742
run_76.out;0.130524
run_54.out;0.130742
run_72.out;0.159307
run_99.out;0.156423
run_47.out;0.129858
run_57.out;0.129846
run_96.out;0.129695
run_98.out;0.130898
run_41.out;0.130263
run_36.out;0.14613
run_58.out;0.15868
run_31.out;0.129612
run_1.out;0.12874
run_6.out;0.129593
run_3.out;0.157215
run_32.out;0.128543
run_45.out;0.129807
run_60.out;0.130471
run_49.out;0.130916
run_92.out;0.130788
run_39.out;0.130813
run_61.out;0.129361
run_30.out;0.129884
run_0.out;0.158036
run_63.out;0.12881
run_29.out;0.130049
run_82.out;0.157713
run_38.out;0.129705
run_14.out;0.157238
run_44.out;0.129765
run_52.out;0.157773
run_26.out;0.157374
run_23.out;0.130933
run_24.out;0.129769
run_88.out;0.134197
run_81.out;0.129733
run_68.out;0.159721
run_11.out;0.129764
run_27.out;0.158148
run_8.out;0.159462
run_77.out;0.128986
run_62.out;0.129911
run_75.out;0.157163
run_95.out;0.128663
run_10.out;0.129736
run_89.out;0.129739
run_40.out;0.131118
run_55.out;0.129476
run_13.out;0.129535
run_56.out;0.156913
run_34.out;0.128519
run_73.out;0.13021
run_93.out;0.157683
run_84.out;0.128691
run_51.out;0.130213
run_74.out;0.1289
run_9.out;0.128879
run_33.out;0.129128
run_19.out;0.129901
run_7.out;0.12973
run_35.out;0.130984
run_83.out;0.129614
run_15.out;0.12881
run_80.out;0.130174
run_53.out;0.130972
run_48.out;0.146622
run_71.out;0.128716
run_69.out;0.131212
run_43.out;0.130111
run_2.out;0.130169
run_28.out;0.129783
run_70.out;0.129699
run_42.out;0.12947
run_94.out;0.128792
run_64.out;0.128891
run_59.out;0.129484
run_17.out;0.129655
run_5.out;0.129076
run_46.out;0.128659
run_97.out;0.129487
