File;Computation Value
run_67.out;0.0778
run_4.out;0.075913
run_12.out;0.09111
run_20.out;0.089845
run_25.out;0.082895
run_50.out;0.125046
run_78.out;0.087422
run_85.out;0.0812
run_79.out;0.088247
run_66.out;0.106524
run_21.out;0.084206
run_86.out;0.078626
run_87.out;0.08535
run_91.out;0.076933
run_16.out;0.080679
run_90.out;0.08321
run_22.out;0.066873
run_37.out;0.077532
run_18.out;0.079174
run_65.out;0.087855
run_76.out;0.084193
run_54.out;0.083291
run_72.out;0.08707
run_99.out;0.095741
run_47.out;0.080174
run_57.out;0.098223
run_96.out;0.084385
run_98.out;0.100183
run_41.out;0.087968
run_36.out;0.088205
run_58.out;0.087386
run_31.out;0.073026
run_1.out;0.067789
run_6.out;0.087508
run_3.out;0.067639
run_32.out;0.080933
run_45.out;0.078473
run_60.out;0.083217
run_49.out;0.090647
run_92.out;0.088983
run_39.out;0.079664
run_61.out;0.066068
run_30.out;0.084325
run_0.out;0.066
run_63.out;0.082401
run_29.out;0.093642
run_82.out;0.084026
run_38.out;0.08583
run_14.out;0.078635
run_44.out;0.097105
run_52.out;0.079423
run_26.out;0.08151
run_23.out;0.083269
run_24.out;0.084027
run_88.out;0.083369
run_81.out;0.092205
run_68.out;0.102094
run_11.out;0.100378
run_27.out;0.103223
run_8.out;0.090466
run_77.out;0.096827
run_62.out;0.085358
run_75.out;0.078306
run_95.out;0.07738
run_10.out;0.101326
run_89.out;0.0898
run_40.out;0.099475
run_55.out;0.065777
run_13.out;0.077139
run_56.out;0.07908
run_34.out;0.081201
run_73.out;0.078326
run_93.out;0.076018
run_84.out;0.090443
run_51.out;0.099869
run_74.out;0.083428
run_9.out;0.091045
run_33.out;0.078476
run_19.out;0.078588
run_7.out;0.091698
run_35.out;0.093835
run_83.out;0.087752
run_15.out;0.09878
run_80.out;0.08571
run_53.out;0.101711
run_48.out;0.085904
run_71.out;0.079145
run_69.out;0.085582
run_43.out;0.090502
run_2.out;0.096391
run_28.out;0.08184
run_70.out;0.091237
run_42.out;0.088745
run_94.out;0.078705
run_64.out;0.076695
run_59.out;0.083402
run_17.out;0.074491
run_5.out;0.09414
run_46.out;0.10396
run_97.out;0.099202
