File;Computation Value
run_67.out;0.637904
run_4.out;0.551708
run_12.out;0.585815
run_20.out;0.640736
run_25.out;0.552393
run_50.out;0.549696
run_78.out;0.550883
run_85.out;0.642253
run_79.out;0.649434
run_66.out;0.546845
run_21.out;0.639412
run_86.out;0.550041
run_87.out;0.549982
run_91.out;0.641502
run_16.out;0.641617
run_90.out;0.549864
run_22.out;0.547036
run_37.out;0.610188
run_18.out;0.549339
run_65.out;0.581335
run_76.out;0.549438
run_54.out;0.618455
run_72.out;0.61719
run_99.out;0.547774
run_47.out;0.638494
run_57.out;0.642174
run_96.out;0.546623
run_98.out;0.549765
run_41.out;0.548042
run_36.out;0.641362
run_58.out;0.551639
run_31.out;0.547678
run_1.out;0.553494
run_6.out;0.651671
run_3.out;0.63794
run_32.out;0.63725
run_45.out;0.63746
run_60.out;0.547607
run_49.out;0.547487
run_92.out;0.552616
run_39.out;0.553976
run_61.out;0.549211
run_30.out;0.602285
run_0.out;0.63959
run_63.out;0.642984
run_29.out;0.546831
run_82.out;0.604748
run_38.out;0.63876
run_14.out;0.574374
run_44.out;0.550114
run_52.out;0.549626
run_26.out;0.550156
run_23.out;0.547069
run_24.out;0.550998
run_88.out;0.549971
run_81.out;0.640716
run_68.out;0.587652
run_11.out;0.551874
run_27.out;0.648425
run_8.out;0.549306
run_77.out;0.641578
run_62.out;0.547104
run_75.out;0.648425
run_95.out;0.549589
run_10.out;0.54985
run_89.out;0.550209
run_40.out;0.54988
run_55.out;0.645245
run_13.out;0.608631
run_56.out;0.641901
run_34.out;0.549762
run_73.out;0.640961
run_93.out;0.550898
run_84.out;0.550237
run_51.out;0.549667
run_74.out;0.643707
run_9.out;0.55133
run_33.out;0.547988
run_19.out;0.550552
run_7.out;0.549127
run_35.out;0.549805
run_83.out;0.547147
run_15.out;0.638707
run_80.out;0.549436
run_53.out;0.638169
run_48.out;0.641614
run_71.out;0.642269
run_69.out;0.572069
run_43.out;0.550472
run_2.out;0.639847
run_28.out;0.551857
run_70.out;0.642373
run_42.out;0.549884
run_94.out;0.549928
run_64.out;0.547685
run_59.out;0.549246
run_17.out;0.549603
run_5.out;0.612815
run_46.out;0.553476
run_97.out;0.641374
