File;Computation Value
run_67.out;0.44631
run_4.out;0.206647
run_12.out;0.208711
run_20.out;0.186663
run_25.out;0.227806
run_50.out;0.41154
run_78.out;0.200683
run_85.out;0.173464
run_79.out;0.166947
run_66.out;0.182876
run_21.out;0.202235
run_86.out;0.371941
run_87.out;0.207903
run_91.out;0.174298
run_16.out;0.191394
run_90.out;0.221408
run_22.out;0.236357
run_37.out;0.196988
run_18.out;0.379198
run_65.out;0.204666
run_76.out;0.375815
run_54.out;0.184239
run_72.out;0.43048
run_99.out;0.1988
run_47.out;0.196843
run_57.out;0.168907
run_96.out;0.426417
run_98.out;0.183078
run_41.out;0.468031
run_36.out;0.173369
run_58.out;0.181519
run_31.out;0.438557
run_1.out;0.167921
run_6.out;0.193137
run_3.out;0.193173
run_32.out;0.204491
run_45.out;0.194153
run_60.out;0.315496
run_49.out;0.178683
run_92.out;0.174452
run_39.out;0.217928
run_61.out;0.211396
run_30.out;0.168118
run_0.out;0.205516
run_63.out;0.305943
run_29.out;0.181769
run_82.out;0.399628
run_38.out;0.219442
run_14.out;0.432351
run_44.out;0.429846
run_52.out;0.197916
run_26.out;0.417006
run_23.out;0.181166
run_24.out;0.490835
run_88.out;0.324628
run_81.out;0.195995
run_68.out;0.201632
run_11.out;0.210117
run_27.out;0.170449
run_8.out;0.196638
run_77.out;0.201833
run_62.out;0.173016
run_75.out;0.195366
run_95.out;0.180747
run_10.out;0.187121
run_89.out;0.175469
run_40.out;0.219541
run_55.out;0.212089
run_13.out;0.182781
run_56.out;0.206124
run_34.out;0.235444
run_73.out;0.182455
run_93.out;0.169371
run_84.out;0.205348
run_51.out;0.474611
run_74.out;0.213797
run_9.out;0.165407
run_33.out;0.219262
run_19.out;0.43308
run_7.out;0.219158
run_35.out;0.397829
run_83.out;0.174105
run_15.out;0.46249
run_80.out;0.382673
run_53.out;0.168504
run_48.out;0.338138
run_71.out;0.327514
run_69.out;0.211125
run_43.out;0.415004
run_2.out;0.372623
run_28.out;0.356485
run_70.out;0.416994
run_42.out;0.359654
run_94.out;0.202626
run_64.out;0.217441
run_59.out;0.325809
run_17.out;0.374646
run_5.out;0.370649
run_46.out;0.202817
run_97.out;0.16492
