File,Computation Value
run_67.out,1.306669
run_4.out,1.326682
run_12.out,1.298357
run_20.out,1.324701
run_25.out,1.293416
run_50.out,3.099845
run_78.out,1.306825
run_85.out,1.325508
run_79.out,1.299008
run_66.out,1.297486
run_21.out,1.278122
run_86.out,1.314518
run_87.out,1.335661
run_91.out,1.30336
run_16.out,3.107846
run_90.out,1.303542
run_22.out,3.11482
run_37.out,3.168772
run_18.out,1.286891
run_65.out,3.149545
run_76.out,1.341843
run_54.out,1.302407
run_72.out,1.289139
run_99.out,1.271766
run_47.out,3.1141
run_57.out,3.075437
run_96.out,1.284664
run_98.out,1.290512
run_41.out,1.366367
run_36.out,3.054472
run_58.out,1.324494
run_31.out,1.310363
run_1.out,3.041062
run_6.out,1.292545
run_3.out,1.317373
run_32.out,1.294569
run_45.out,1.30177
run_60.out,3.082164
run_49.out,1.294095
run_92.out,1.283192
run_39.out,1.304186
run_61.out,1.332864
run_30.out,3.111957
run_0.out,1.301171
run_63.out,3.125488
run_29.out,1.305263
run_82.out,1.307248
run_38.out,1.300311
run_14.out,3.097534
run_44.out,1.285109
run_52.out,1.268808
run_26.out,1.305455
run_23.out,1.339945
run_24.out,3.121562
run_88.out,3.112771
run_81.out,1.305231
run_68.out,1.305201
run_11.out,1.292671
run_27.out,1.303153
run_8.out,1.306718
run_77.out,3.158584
run_62.out,1.291248
run_75.out,3.084446
run_95.out,3.118756
run_10.out,1.296748
run_89.out,1.308697
run_40.out,1.307925
run_55.out,3.142807
run_13.out,1.348706
run_56.out,1.314717
run_34.out,1.30566
run_73.out,1.311499
run_93.out,1.285223
run_84.out,1.315025
run_51.out,1.317768
run_74.out,1.350052
run_9.out,1.332706
run_33.out,1.318912
run_19.out,1.292725
run_7.out,1.27253
run_35.out,3.090386
run_83.out,1.302606
run_15.out,1.311421
run_80.out,3.138418
run_53.out,1.301923
run_48.out,1.302472
run_71.out,1.288487
run_69.out,1.306333
run_43.out,1.296799
run_2.out,1.302215
run_28.out,1.313838
run_70.out,3.170564
run_42.out,1.297847
run_94.out,1.303238
run_64.out,1.327703
run_59.out,1.297998
run_17.out,1.290824
run_5.out,1.298564
run_46.out,3.071326
run_97.out,1.282529
