File;Computation Value
run_67.out;0.175353
run_4.out;0.222196
run_12.out;0.427328
run_20.out;0.188941
run_25.out;0.224475
run_50.out;0.203106
run_78.out;0.204075
run_85.out;0.180561
run_79.out;0.201171
run_66.out;0.20492
run_21.out;0.213029
run_86.out;0.390193
run_87.out;0.176264
run_91.out;0.39579
run_16.out;0.216972
run_90.out;0.400717
run_22.out;0.218803
run_37.out;0.182866
run_18.out;0.206819
run_65.out;0.377394
run_76.out;0.194585
run_54.out;0.211793
run_72.out;0.201773
run_99.out;0.397665
run_47.out;0.352044
run_57.out;0.206255
run_96.out;0.36465
run_98.out;0.217163
run_41.out;0.174928
run_36.out;0.184488
run_58.out;0.183695
run_31.out;0.206744
run_1.out;0.259642
run_6.out;0.342611
run_3.out;0.24254
run_32.out;0.178347
run_45.out;0.366392
run_60.out;0.445888
run_49.out;0.198259
run_92.out;0.208206
run_39.out;0.368728
run_61.out;0.185554
run_30.out;0.21491
run_0.out;0.215236
run_63.out;0.18417
run_29.out;0.233586
run_82.out;0.181428
run_38.out;0.185959
run_14.out;0.31661
run_44.out;0.231239
run_52.out;0.408029
run_26.out;0.219707
run_23.out;0.218762
run_24.out;0.265954
run_88.out;0.372818
run_81.out;0.290267
run_68.out;0.219677
run_11.out;0.221804
run_27.out;0.22023
run_8.out;0.217014
run_77.out;0.331275
run_62.out;0.176814
run_75.out;0.189578
run_95.out;0.219571
run_10.out;0.448722
run_89.out;0.363251
run_40.out;0.209874
run_55.out;0.209699
run_13.out;0.220593
run_56.out;0.18337
run_34.out;0.374737
run_73.out;0.177662
run_93.out;0.199493
run_84.out;0.177077
run_51.out;0.212342
run_74.out;0.371188
run_9.out;0.227226
run_33.out;0.223692
run_19.out;0.217745
run_7.out;0.2041
run_35.out;0.18733
run_83.out;0.191262
run_15.out;0.226814
run_80.out;0.381785
run_53.out;0.213154
run_48.out;0.210538
run_71.out;0.312931
run_69.out;0.21875
run_43.out;0.179267
run_2.out;0.230965
run_28.out;0.189713
run_70.out;0.402657
run_42.out;0.186647
run_94.out;0.204314
run_64.out;0.176642
run_59.out;0.227708
run_17.out;0.204562
run_5.out;0.21714
run_46.out;0.192725
run_97.out;0.387046
