File;Computation Value
run_67.out;0.211491
run_4.out;0.211039
run_12.out;0.227678
run_20.out;0.231439
run_25.out;0.162939
run_50.out;0.240761
run_78.out;0.247584
run_85.out;0.230801
run_79.out;0.234582
run_66.out;0.190355
run_21.out;0.312395
run_86.out;0.200926
run_87.out;0.180241
run_91.out;0.22754
run_16.out;0.213676
run_90.out;0.196257
run_22.out;0.192211
run_37.out;0.29346
run_18.out;0.17706
run_65.out;0.262335
run_76.out;0.214292
run_54.out;0.184783
run_72.out;0.244833
run_99.out;0.201856
run_47.out;0.210033
run_57.out;0.192815
run_96.out;0.18115
run_98.out;0.234956
run_41.out;0.166831
run_36.out;0.191475
run_58.out;0.173126
run_31.out;0.177312
run_1.out;0.237354
run_6.out;0.240009
run_3.out;0.313521
run_32.out;0.219916
run_45.out;0.227503
run_60.out;0.176587
run_49.out;0.191687
run_92.out;0.250032
run_39.out;0.212551
run_61.out;0.28933
run_30.out;0.169659
run_0.out;0.230317
run_63.out;0.210398
run_29.out;0.192019
run_82.out;0.171379
run_38.out;0.239055
run_14.out;0.172691
run_44.out;0.257145
run_52.out;0.258622
run_26.out;0.23316
run_23.out;0.203584
run_24.out;0.184744
run_88.out;0.248713
run_81.out;0.174603
run_68.out;0.258921
run_11.out;0.160344
run_27.out;0.270167
run_8.out;0.178867
run_77.out;0.245186
run_62.out;0.185589
run_75.out;0.223012
run_95.out;0.203418
run_10.out;0.16513
run_89.out;0.270118
run_40.out;0.207843
run_55.out;0.259339
run_13.out;0.221961
run_56.out;0.248702
run_34.out;0.290454
run_73.out;0.185851
run_93.out;0.256616
run_84.out;0.236239
run_51.out;0.170292
run_74.out;0.226489
run_9.out;0.278597
run_33.out;0.179591
run_19.out;0.199478
run_7.out;0.205133
run_35.out;0.214689
run_83.out;0.308283
run_15.out;0.194305
run_80.out;0.261343
run_53.out;0.193419
run_48.out;0.201391
run_71.out;0.204733
run_69.out;0.189417
run_43.out;0.176437
run_2.out;0.191766
run_28.out;0.201059
run_70.out;0.225797
run_42.out;0.246963
run_94.out;0.19232
run_64.out;0.241503
run_59.out;0.207
run_17.out;0.175879
run_5.out;0.195742
run_46.out;0.270521
run_97.out;0.161548
