File;Computation Value
run_67.out;1.266598
run_4.out;1.265944
run_12.out;1.265893
run_20.out;1.266079
run_25.out;1.266427
run_50.out;1.266588
run_78.out;1.266529
run_85.out;1.266853
run_79.out;1.266539
run_66.out;1.26621
run_21.out;1.266296
run_86.out;1.26568
run_87.out;1.277207
run_91.out;1.268116
run_16.out;1.265717
run_90.out;1.265366
run_22.out;1.26527
run_37.out;1.277124
run_18.out;1.279243
run_65.out;1.266239
run_76.out;1.267065
run_54.out;1.266497
run_72.out;1.265939
run_99.out;1.265755
run_47.out;1.26561
run_57.out;1.266167
run_96.out;1.266511
run_98.out;1.26587
run_41.out;1.277788
run_36.out;1.266108
run_58.out;1.267401
run_31.out;1.265282
run_1.out;1.266179
run_6.out;1.265863
run_3.out;1.266324
run_32.out;1.265974
run_45.out;1.266177
run_60.out;1.267583
run_49.out;1.266265
run_92.out;1.265528
run_39.out;1.276812
run_61.out;1.266034
run_30.out;1.278927
run_0.out;1.279428
run_63.out;1.276634
run_29.out;1.266013
run_82.out;1.266456
run_38.out;1.26606
run_14.out;1.265743
run_44.out;1.266065
run_52.out;1.265874
run_26.out;1.265378
run_23.out;1.266416
run_24.out;1.265612
run_88.out;1.266116
run_81.out;1.266894
run_68.out;1.266554
run_11.out;1.266956
run_27.out;1.266977
run_8.out;1.265756
run_77.out;1.266079
run_62.out;1.276956
run_75.out;1.265357
run_95.out;1.265862
run_10.out;1.266542
run_89.out;1.278419
run_40.out;1.266143
run_55.out;1.266621
run_13.out;1.266503
run_56.out;1.266235
run_34.out;1.267514
run_73.out;1.276408
run_93.out;1.265596
run_84.out;1.266769
run_51.out;1.280501
run_74.out;1.2663
run_9.out;1.266184
run_33.out;1.265659
run_19.out;1.265483
run_7.out;1.266187
run_35.out;1.266018
run_83.out;1.265277
run_15.out;1.265785
run_80.out;1.265618
run_53.out;1.265808
run_48.out;1.265824
run_71.out;1.265978
run_69.out;1.266155
run_43.out;1.265951
run_2.out;1.265597
run_28.out;1.266118
run_70.out;1.265619
run_42.out;1.275898
run_94.out;1.265924
run_64.out;1.268193
run_59.out;1.266514
run_17.out;1.276717
run_5.out;1.266036
run_46.out;1.267916
run_97.out;1.265631
