File;Computation Value
run_67.out;2.049324
run_4.out;2.028393
run_12.out;2.020814
run_20.out;2.115699
run_25.out;2.115244
run_50.out;2.027244
run_78.out;2.13799
run_85.out;2.050835
run_79.out;2.044782
run_66.out;2.029518
run_21.out;2.039256
run_86.out;2.037917
run_87.out;2.031081
run_91.out;2.123777
run_16.out;2.070751
run_90.out;2.024554
run_22.out;2.12134
run_37.out;2.047103
run_18.out;2.023699
run_65.out;2.075588
run_76.out;2.036527
run_54.out;2.017783
run_72.out;2.024026
run_99.out;2.049228
run_47.out;2.090265
run_57.out;2.032813
run_96.out;2.03944
run_98.out;2.034984
run_41.out;2.028102
run_36.out;2.087226
run_58.out;2.040965
run_31.out;2.121508
run_1.out;2.113717
run_6.out;2.027324
run_3.out;2.067534
run_32.out;2.066888
run_45.out;2.022331
run_60.out;2.022902
run_49.out;2.118127
run_92.out;2.039715
run_39.out;2.104964
run_61.out;2.053653
run_30.out;2.02774
run_0.out;2.02377
run_63.out;2.030435
run_29.out;2.039729
run_82.out;2.051244
run_38.out;2.030693
run_14.out;2.101548
run_44.out;2.03709
run_52.out;2.028087
run_26.out;2.028174
run_23.out;2.094399
run_24.out;2.028081
run_88.out;2.02733
run_81.out;2.026994
run_68.out;2.111186
run_11.out;2.044774
run_27.out;2.028816
run_8.out;2.027327
run_77.out;2.04014
run_62.out;2.039878
run_75.out;2.1114
run_95.out;2.031857
run_10.out;2.090379
run_89.out;2.028806
run_40.out;2.032293
run_55.out;2.042979
run_13.out;2.095303
run_56.out;2.095302
run_34.out;2.057822
run_73.out;2.110971
run_93.out;2.051804
run_84.out;2.044825
run_51.out;2.091955
run_74.out;2.087076
run_9.out;2.082202
run_33.out;2.046963
run_19.out;2.046896
run_7.out;2.051558
run_35.out;2.032388
run_83.out;2.100625
run_15.out;2.039535
run_80.out;2.043685
run_53.out;2.027178
run_48.out;2.085205
run_71.out;2.047075
run_69.out;2.083349
run_43.out;2.050858
run_2.out;2.115463
run_28.out;2.03059
run_70.out;2.030021
run_42.out;2.02066
run_94.out;2.09228
run_64.out;2.039556
run_59.out;2.035152
run_17.out;2.04138
run_5.out;2.03808
run_46.out;2.025573
run_97.out;2.113725
