File;Computation Value
run_67.out;0.07046
run_4.out;0.127686
run_12.out;0.090224
run_20.out;0.066122
run_25.out;0.067363
run_50.out;0.074567
run_78.out;0.082612
run_85.out;0.053175
run_79.out;0.058574
run_66.out;0.09387
run_21.out;0.103005
run_86.out;0.055405
run_87.out;0.088904
run_91.out;0.068236
run_16.out;0.08305
run_90.out;0.053602
run_22.out;0.048601
run_37.out;0.069955
run_18.out;0.098016
run_65.out;0.086763
run_76.out;0.105043
run_54.out;0.067751
run_72.out;0.077381
run_99.out;0.074057
run_47.out;0.099151
run_57.out;0.062568
run_96.out;0.067983
run_98.out;0.102717
run_41.out;0.091056
run_36.out;0.100901
run_58.out;0.04938
run_31.out;0.060379
run_1.out;0.065717
run_6.out;0.118629
run_3.out;0.100791
run_32.out;0.125504
run_45.out;0.094481
run_60.out;0.063596
run_49.out;0.053263
run_92.out;0.116649
run_39.out;0.11539
run_61.out;0.072208
run_30.out;0.104333
run_0.out;0.066399
run_63.out;0.06567
run_29.out;0.065575
run_82.out;0.071715
run_38.out;0.140361
run_14.out;0.067138
run_44.out;0.11696
run_52.out;0.069285
run_26.out;0.108814
run_23.out;0.093752
run_24.out;0.085448
run_88.out;0.070813
run_81.out;0.065451
run_68.out;0.057645
run_11.out;0.050432
run_27.out;0.057118
run_8.out;0.071712
run_77.out;0.054939
run_62.out;0.067328
run_75.out;0.075255
run_95.out;0.068975
run_10.out;0.085632
run_89.out;0.093531
run_40.out;0.058547
run_55.out;0.06248
run_13.out;0.063709
run_56.out;0.095272
run_34.out;0.075538
run_73.out;0.112257
run_93.out;0.04891
run_84.out;0.055854
run_51.out;0.093737
run_74.out;0.117376
run_9.out;0.094544
run_33.out;0.05273
run_19.out;0.136181
run_7.out;0.101199
run_35.out;0.092205
run_83.out;0.065897
run_15.out;0.109541
run_80.out;0.056626
run_53.out;0.068706
run_48.out;0.061619
run_71.out;0.074473
run_69.out;0.068799
run_43.out;0.062438
run_2.out;0.053967
run_28.out;0.069736
run_70.out;0.104348
run_42.out;0.064177
run_94.out;0.064488
run_64.out;0.048939
run_59.out;0.109228
run_17.out;0.116707
run_5.out;0.078568
run_46.out;0.071883
run_97.out;0.096687
