File,Computation Value
run_67.out,0.926911
run_4.out,0.927206
run_12.out,0.927673
run_20.out,0.929245
run_25.out,0.927191
run_50.out,0.926615
run_78.out,0.92701
run_85.out,0.926778
run_79.out,0.927089
run_66.out,0.926762
run_21.out,0.926959
run_86.out,0.927172
run_87.out,0.927217
run_91.out,0.927429
run_16.out,0.926903
run_90.out,0.927275
run_22.out,0.928036
run_37.out,0.92673
run_18.out,0.927008
run_65.out,0.926797
run_76.out,0.926919
run_54.out,0.926898
run_72.out,0.927081
run_99.out,0.926959
run_47.out,0.92706
run_57.out,0.926858
run_96.out,0.926738
run_98.out,0.927869
run_41.out,0.927121
run_36.out,0.926652
run_58.out,0.927447
run_31.out,0.927049
run_1.out,0.92773
run_6.out,0.927356
run_3.out,0.926548
run_32.out,0.92708
run_45.out,0.927825
run_60.out,0.926835
run_49.out,0.926782
run_92.out,0.927027
run_39.out,0.927632
run_61.out,0.927771
run_30.out,0.927614
run_0.out,0.927212
run_63.out,0.928275
run_29.out,0.926916
run_82.out,0.926965
run_38.out,0.926797
run_14.out,0.927686
run_44.out,0.926876
run_52.out,0.926886
run_26.out,0.927135
run_23.out,0.928981
run_24.out,0.92679
run_88.out,0.927649
run_81.out,0.926765
run_68.out,0.927024
run_11.out,0.926953
run_27.out,0.926797
run_8.out,0.927372
run_77.out,0.926813
run_62.out,0.9268
run_75.out,0.926982
run_95.out,0.926798
run_10.out,0.927281
run_89.out,0.928125
run_40.out,0.927115
run_55.out,0.927339
run_13.out,0.927876
run_56.out,0.926894
run_34.out,0.92772
run_73.out,0.927041
run_93.out,0.927703
run_84.out,0.926742
run_51.out,0.926584
run_74.out,0.927367
run_9.out,0.927095
run_33.out,0.926875
run_19.out,0.926881
run_7.out,0.927147
run_35.out,0.927138
run_83.out,0.926798
run_15.out,0.926746
run_80.out,0.926857
run_53.out,0.926724
run_48.out,0.926991
run_71.out,0.926895
run_69.out,0.926954
run_43.out,0.927554
run_2.out,0.927336
run_28.out,0.927063
run_70.out,0.92651
run_42.out,0.926908
run_94.out,0.927101
run_64.out,0.926905
run_59.out,0.927694
run_17.out,0.927968
run_5.out,0.92677
run_46.out,0.926562
run_97.out,0.927347
