File;Computation Value
run_67.out;0.781118
run_4.out;0.779542
run_12.out;0.779841
run_20.out;0.780047
run_25.out;0.779439
run_50.out;0.780812
run_78.out;0.779739
run_85.out;0.779547
run_79.out;0.779999
run_66.out;0.779488
run_21.out;0.80281
run_86.out;0.779576
run_87.out;0.780064
run_91.out;0.779373
run_16.out;0.803192
run_90.out;0.779629
run_22.out;0.779947
run_37.out;0.779337
run_18.out;0.796635
run_65.out;0.779551
run_76.out;0.779993
run_54.out;0.801551
run_72.out;0.779913
run_99.out;0.779745
run_47.out;0.802409
run_57.out;0.779782
run_96.out;0.779936
run_98.out;0.779537
run_41.out;0.803615
run_36.out;0.779565
run_58.out;0.77979
run_31.out;0.779916
run_1.out;0.780146
run_6.out;0.781326
run_3.out;0.779909
run_32.out;0.801068
run_45.out;0.779789
run_60.out;0.77965
run_49.out;0.792229
run_92.out;0.780907
run_39.out;0.779621
run_61.out;0.781195
run_30.out;0.779963
run_0.out;0.779828
run_63.out;0.779689
run_29.out;0.779925
run_82.out;0.779347
run_38.out;0.779721
run_14.out;0.779656
run_44.out;0.779866
run_52.out;0.779668
run_26.out;0.779804
run_23.out;0.77956
run_24.out;0.779405
run_88.out;0.779715
run_81.out;0.779891
run_68.out;0.779572
run_11.out;0.77983
run_27.out;0.779585
run_8.out;0.782214
run_77.out;0.779771
run_62.out;0.779599
run_75.out;0.800894
run_95.out;0.800444
run_10.out;0.781759
run_89.out;0.77987
run_40.out;0.779922
run_55.out;0.779786
run_13.out;0.780021
run_56.out;0.80016
run_34.out;0.780136
run_73.out;0.779833
run_93.out;0.780146
run_84.out;0.780046
run_51.out;0.781022
run_74.out;0.77983
run_9.out;0.779886
run_33.out;0.781547
run_19.out;0.779028
run_7.out;0.799569
run_35.out;0.802374
run_83.out;0.780535
run_15.out;0.779608
run_80.out;0.77951
run_53.out;0.77988
run_48.out;0.779787
run_71.out;0.801368
run_69.out;0.801345
run_43.out;0.779913
run_2.out;0.780093
run_28.out;0.779882
run_70.out;0.779965
run_42.out;0.779873
run_94.out;0.779734
run_64.out;0.779733
run_59.out;0.800463
run_17.out;0.779523
run_5.out;0.779562
run_46.out;0.779775
run_97.out;0.791605
