File;Computation Value
run_67.out;2.599862
run_4.out;2.590248
run_12.out;2.580272
run_20.out;2.59084
run_25.out;2.597655
run_50.out;2.581423
run_78.out;2.580014
run_85.out;2.580141
run_79.out;2.58026
run_66.out;2.580443
run_21.out;2.580948
run_86.out;2.58014
run_87.out;2.581409
run_91.out;2.579874
run_16.out;2.579856
run_90.out;2.588232
run_22.out;2.580371
run_37.out;2.580408
run_18.out;2.598943
run_65.out;2.580244
run_76.out;2.580172
run_54.out;2.580335
run_72.out;2.580358
run_99.out;2.580892
run_47.out;2.58
run_57.out;2.580691
run_96.out;2.580821
run_98.out;2.58013
run_41.out;2.583031
run_36.out;2.580778
run_58.out;2.580664
run_31.out;2.580819
run_1.out;2.58021
run_6.out;2.580458
run_3.out;2.581256
run_32.out;2.59894
run_45.out;2.580224
run_60.out;2.598943
run_49.out;2.580105
run_92.out;2.580185
run_39.out;2.599411
run_61.out;2.580237
run_30.out;2.580513
run_0.out;2.598323
run_63.out;2.580282
run_29.out;2.581258
run_82.out;2.579904
run_38.out;2.581194
run_14.out;2.580057
run_44.out;2.580344
run_52.out;2.584673
run_26.out;2.580526
run_23.out;2.580876
run_24.out;2.585174
run_88.out;2.597476
run_81.out;2.597057
run_68.out;2.580086
run_11.out;2.59817
run_27.out;2.581414
run_8.out;2.579913
run_77.out;2.580049
run_62.out;2.580009
run_75.out;2.580256
run_95.out;2.598597
run_10.out;2.585788
run_89.out;2.580223
run_40.out;2.580514
run_55.out;2.580526
run_13.out;2.587262
run_56.out;2.580782
run_34.out;2.580211
run_73.out;2.585564
run_93.out;2.581282
run_84.out;2.580051
run_51.out;2.579769
run_74.out;2.598437
run_9.out;2.580353
run_33.out;2.580695
run_19.out;2.580115
run_7.out;2.580803
run_35.out;2.580024
run_83.out;2.58332
run_15.out;2.581174
run_80.out;2.584931
run_53.out;2.598369
run_48.out;2.580137
run_71.out;2.580232
run_69.out;2.583871
run_43.out;2.58088
run_2.out;2.580866
run_28.out;2.580294
run_70.out;2.58035
run_42.out;2.58013
run_94.out;2.584624
run_64.out;2.579882
run_59.out;2.579876
run_17.out;2.585038
run_5.out;2.585436
run_46.out;2.592808
run_97.out;2.580057
