File;Computation Value
run_67.out;1.104328
run_4.out;1.101359
run_12.out;1.145733
run_20.out;1.102341
run_25.out;1.09241
run_50.out;1.069149
run_78.out;1.077515
run_85.out;1.120979
run_79.out;1.075345
run_66.out;1.075822
run_21.out;1.127525
run_86.out;1.059631
run_87.out;1.09775
run_91.out;1.091935
run_16.out;1.134816
run_90.out;1.082824
run_22.out;1.07285
run_37.out;1.139486
run_18.out;1.112649
run_65.out;1.084682
run_76.out;1.112947
run_54.out;1.112111
run_72.out;1.076649
run_99.out;1.120041
run_47.out;1.051049
run_57.out;1.138303
run_96.out;1.126935
run_98.out;1.095366
run_41.out;1.065963
run_36.out;1.059591
run_58.out;1.086105
run_31.out;1.076207
run_1.out;1.088492
run_6.out;1.130817
run_3.out;1.096422
run_32.out;1.102233
run_45.out;1.114743
run_60.out;1.108789
run_49.out;1.111987
run_92.out;1.080128
run_39.out;1.129464
run_61.out;1.12255
run_30.out;1.13758
run_0.out;1.09204
run_63.out;1.085497
run_29.out;1.088453
run_82.out;1.105113
run_38.out;1.113504
run_14.out;1.091582
run_44.out;1.136337
run_52.out;1.105436
run_26.out;1.120187
run_23.out;1.086857
run_24.out;1.065828
run_88.out;1.130936
run_81.out;1.079894
run_68.out;1.11585
run_11.out;1.099642
run_27.out;1.064755
run_8.out;1.106443
run_77.out;1.06392
run_62.out;1.06321
run_75.out;1.0821
run_95.out;1.108806
run_10.out;1.099798
run_89.out;1.10392
run_40.out;1.092245
run_55.out;1.121532
run_13.out;1.072451
run_56.out;1.065812
run_34.out;1.098528
run_73.out;1.101033
run_93.out;1.090059
run_84.out;1.105082
run_51.out;1.09971
run_74.out;1.119161
run_9.out;1.09453
run_33.out;1.123301
run_19.out;1.090515
run_7.out;1.074142
run_35.out;1.072164
run_83.out;1.095591
run_15.out;1.100506
run_80.out;1.06578
run_53.out;1.108695
run_48.out;1.099805
run_71.out;1.121485
run_69.out;1.11628
run_43.out;1.062257
run_2.out;1.1051
run_28.out;1.078634
run_70.out;1.078237
run_42.out;1.118361
run_94.out;1.067606
run_64.out;1.068028
run_59.out;1.111848
run_17.out;1.063
run_5.out;1.06483
run_46.out;1.087782
run_97.out;1.108413
