File;Computation Value
run_67.out;0.848811
run_4.out;0.849294
run_12.out;0.848524
run_20.out;0.848672
run_25.out;0.848786
run_50.out;0.848508
run_78.out;0.848698
run_85.out;0.848417
run_79.out;0.848859
run_66.out;0.849597
run_21.out;0.848651
run_86.out;0.848654
run_87.out;0.849947
run_91.out;0.850138
run_16.out;0.848315
run_90.out;0.848468
run_22.out;0.871323
run_37.out;0.873407
run_18.out;0.850066
run_65.out;0.875587
run_76.out;0.848385
run_54.out;0.848772
run_72.out;0.873756
run_99.out;0.848632
run_47.out;0.866869
run_57.out;0.848648
run_96.out;0.848402
run_98.out;0.871887
run_41.out;0.848649
run_36.out;0.850233
run_58.out;0.848388
run_31.out;0.872697
run_1.out;0.848812
run_6.out;0.84864
run_3.out;0.848576
run_32.out;0.849128
run_45.out;0.872921
run_60.out;0.848622
run_49.out;0.848733
run_92.out;0.872663
run_39.out;0.848613
run_61.out;0.849062
run_30.out;0.848876
run_0.out;0.848601
run_63.out;0.850083
run_29.out;0.848747
run_82.out;0.848563
run_38.out;0.848525
run_14.out;0.848502
run_44.out;0.868313
run_52.out;0.850454
run_26.out;0.848606
run_23.out;0.84987
run_24.out;0.848111
run_88.out;0.848729
run_81.out;0.848454
run_68.out;0.87418
run_11.out;0.84864
run_27.out;0.850622
run_8.out;0.848681
run_77.out;0.848391
run_62.out;0.848485
run_75.out;0.848482
run_95.out;0.871556
run_10.out;0.848774
run_89.out;0.848456
run_40.out;0.872886
run_55.out;0.848586
run_13.out;0.848835
run_56.out;0.847898
run_34.out;0.858155
run_73.out;0.848827
run_93.out;0.869382
run_84.out;0.848964
run_51.out;0.856705
run_74.out;0.873068
run_9.out;0.866542
run_33.out;0.848844
run_19.out;0.848618
run_7.out;0.865558
run_35.out;0.8691
run_83.out;0.849166
run_15.out;0.848826
run_80.out;0.848483
run_53.out;0.848385
run_48.out;0.851462
run_71.out;0.848532
run_69.out;0.848716
run_43.out;0.866127
run_2.out;0.867688
run_28.out;0.848761
run_70.out;0.848731
run_42.out;0.848754
run_94.out;0.848432
run_64.out;0.848547
run_59.out;0.848657
run_17.out;0.848538
run_5.out;0.848338
run_46.out;0.863061
run_97.out;0.84874
