File;Computation Value
run_67.out;0.763273
run_4.out;0.74044
run_12.out;1.636466
run_20.out;0.741676
run_25.out;0.751322
run_50.out;0.733655
run_78.out;0.749694
run_85.out;0.739798
run_79.out;0.739549
run_66.out;0.754654
run_21.out;0.760219
run_86.out;0.755966
run_87.out;0.751552
run_91.out;0.76357
run_16.out;1.633235
run_90.out;0.761645
run_22.out;0.764205
run_37.out;0.78222
run_18.out;0.737029
run_65.out;0.75659
run_76.out;0.746446
run_54.out;0.757469
run_72.out;0.756271
run_99.out;0.753103
run_47.out;0.747246
run_57.out;1.657447
run_96.out;0.751305
run_98.out;0.771563
run_41.out;1.620193
run_36.out;1.676714
run_58.out;0.740173
run_31.out;0.764453
run_1.out;0.789044
run_6.out;0.764727
run_3.out;0.740711
run_32.out;0.73671
run_45.out;1.612909
run_60.out;0.753181
run_49.out;0.751188
run_92.out;1.671091
run_39.out;1.629961
run_61.out;1.637961
run_30.out;0.943526
run_0.out;0.934449
run_63.out;0.760062
run_29.out;0.75345
run_82.out;1.594805
run_38.out;0.738157
run_14.out;0.94422
run_44.out;0.753538
run_52.out;0.745755
run_26.out;0.739754
run_23.out;1.60677
run_24.out;1.618903
run_88.out;2.112787
run_81.out;0.928829
run_68.out;0.73673
run_11.out;0.764865
run_27.out;0.758649
run_8.out;1.624742
run_77.out;0.755158
run_62.out;1.645218
run_75.out;0.73121
run_95.out;0.749358
run_10.out;0.740152
run_89.out;1.654136
run_40.out;0.760373
run_55.out;0.761825
run_13.out;1.612817
run_56.out;2.102549
run_34.out;0.748256
run_73.out;0.7417
run_93.out;1.662351
run_84.out;0.772049
run_51.out;0.75672
run_74.out;0.766957
run_9.out;0.753721
run_33.out;0.772159
run_19.out;2.096159
run_7.out;1.643592
run_35.out;0.744984
run_83.out;0.738569
run_15.out;0.754527
run_80.out;1.623379
run_53.out;0.742029
run_48.out;0.926126
run_71.out;0.962406
run_69.out;0.760911
run_43.out;0.952382
run_2.out;0.76628
run_28.out;0.765588
run_70.out;0.754541
run_42.out;1.592301
run_94.out;0.750318
run_64.out;0.755257
run_59.out;1.65615
run_17.out;1.678565
run_5.out;0.768153
run_46.out;0.745806
run_97.out;1.638909
