File,Computation Value
run_67.out,0.030562
run_4.out,0.042026
run_12.out,0.029538
run_20.out,0.040644
run_25.out,0.029632
run_50.out,0.033277
run_78.out,0.030132
run_85.out,0.02978
run_79.out,0.029972
run_66.out,0.030144
run_21.out,0.030523
run_86.out,0.030368
run_87.out,0.029665
run_91.out,0.030005
run_16.out,0.029834
run_90.out,0.030388
run_22.out,0.030325
run_37.out,0.030025
run_18.out,0.042917
run_65.out,0.029997
run_76.out,0.032808
run_54.out,0.03281
run_72.out,0.030039
run_99.out,0.032986
run_47.out,0.044678
run_57.out,0.029776
run_96.out,0.044295
run_98.out,0.0332
run_41.out,0.032918
run_36.out,0.044953
run_58.out,0.041522
run_31.out,0.032779
run_1.out,0.03306
run_6.out,0.030344
run_3.out,0.032945
run_32.out,0.042387
run_45.out,0.041546
run_60.out,0.030214
run_49.out,0.029732
run_92.out,0.032999
run_39.out,0.029803
run_61.out,0.029902
run_30.out,0.02993
run_0.out,0.033366
run_63.out,0.02957
run_29.out,0.029693
run_82.out,0.030169
run_38.out,0.029862
run_14.out,0.040101
run_44.out,0.029926
run_52.out,0.029499
run_26.out,0.040984
run_23.out,0.029813
run_24.out,0.032517
run_88.out,0.029776
run_81.out,0.02971
run_68.out,0.030173
run_11.out,0.029929
run_27.out,0.02993
run_8.out,0.030467
run_77.out,0.03016
run_62.out,0.03357
run_75.out,0.041462
run_95.out,0.043091
run_10.out,0.030316
run_89.out,0.033119
run_40.out,0.029889
run_55.out,0.030149
run_13.out,0.029937
run_56.out,0.029636
run_34.out,0.029645
run_73.out,0.029562
run_93.out,0.029655
run_84.out,0.041338
run_51.out,0.029608
run_74.out,0.030319
run_9.out,0.029887
run_33.out,0.029882
run_19.out,0.032817
run_7.out,0.02998
run_35.out,0.029956
run_83.out,0.032488
run_15.out,0.032679
run_80.out,0.032886
run_53.out,0.032475
run_48.out,0.030022
run_71.out,0.032878
run_69.out,0.033263
run_43.out,0.030616
run_2.out,0.033101
run_28.out,0.0406
run_70.out,0.030555
run_42.out,0.03012
run_94.out,0.029978
run_64.out,0.030099
run_59.out,0.032843
run_17.out,0.029713
run_5.out,0.029755
run_46.out,0.042504
run_97.out,0.044968
