File;Computation Value
run_67.out;0.484708
run_4.out;0.666099
run_12.out;0.452752
run_20.out;0.650391
run_25.out;0.674846
run_50.out;0.529742
run_78.out;0.627507
run_85.out;0.470316
run_79.out;0.563614
run_66.out;0.678112
run_21.out;0.497358
run_86.out;1.25638
run_87.out;0.653433
run_91.out;0.630887
run_16.out;0.362295
run_90.out;0.357266
run_22.out;0.680841
run_37.out;0.350044
run_18.out;0.361037
run_65.out;0.568433
run_76.out;0.463866
run_54.out;0.360671
run_72.out;0.356544
run_99.out;0.521974
run_47.out;0.693997
run_57.out;0.350867
run_96.out;0.368136
run_98.out;0.628902
run_41.out;0.570887
run_36.out;0.658117
run_58.out;0.351528
run_31.out;0.663345
run_1.out;0.645925
run_6.out;0.354001
run_3.out;0.616287
run_32.out;0.523179
run_45.out;0.740265
run_60.out;0.360075
run_49.out;0.339549
run_92.out;0.358285
run_39.out;0.455111
run_61.out;0.348926
run_30.out;0.366487
run_0.out;0.356858
run_63.out;0.638468
run_29.out;0.355962
run_82.out;0.359643
run_38.out;0.353107
run_14.out;0.557755
run_44.out;0.351667
run_52.out;0.659127
run_26.out;0.632881
run_23.out;0.349431
run_24.out;0.642613
run_88.out;0.348755
run_81.out;0.588799
run_68.out;0.723461
run_11.out;0.634941
run_27.out;0.59995
run_8.out;0.361576
run_77.out;0.636714
run_62.out;0.573382
run_75.out;0.496416
run_95.out;0.658796
run_10.out;0.358942
run_89.out;0.685892
run_40.out;0.351831
run_55.out;0.347677
run_13.out;0.665826
run_56.out;0.354418
run_34.out;0.357487
run_73.out;0.744196
run_93.out;0.491679
run_84.out;0.483651
run_51.out;0.460212
run_74.out;0.363602
run_9.out;0.35293
run_33.out;0.695838
run_19.out;0.622602
run_7.out;0.706131
run_35.out;0.678388
run_83.out;0.360974
run_15.out;0.364086
run_80.out;0.500655
run_53.out;0.362662
run_48.out;0.648959
run_71.out;0.675814
run_69.out;0.357635
run_43.out;0.465653
run_2.out;0.354448
run_28.out;0.608955
run_70.out;0.665518
run_42.out;0.701286
run_94.out;0.681159
run_64.out;0.632816
run_59.out;0.364228
run_17.out;0.634819
run_5.out;0.675801
run_46.out;0.358691
run_97.out;0.351938
