File,Computation Value
run_67.out,2.20655
run_4.out,2.291333
run_12.out,5.547592
run_20.out,2.090233
run_25.out,2.198282
run_50.out,5.325054
run_78.out,5.553039
run_85.out,5.466244
run_79.out,2.089669
run_66.out,2.122866
run_21.out,5.596384
run_86.out,2.10796
run_87.out,2.105333
run_91.out,2.252684
run_16.out,5.338463
run_90.out,2.165759
run_22.out,5.303783
run_37.out,2.118523
run_18.out,5.443167
run_65.out,2.223922
run_76.out,2.190777
run_54.out,1.981122
run_72.out,5.353402
run_99.out,2.099867
run_47.out,5.581515
run_57.out,2.065108
run_96.out,5.354224
run_98.out,5.789598
run_41.out,2.116176
run_36.out,2.13043
run_58.out,2.11129
run_31.out,2.120767
run_1.out,2.297167
run_6.out,2.118052
run_3.out,2.227292
run_32.out,2.153848
run_45.out,2.150091
run_60.out,5.570175
run_49.out,2.187353
run_92.out,2.27757
run_39.out,2.173889
run_61.out,5.73525
run_30.out,2.145444
run_0.out,2.213272
run_63.out,2.178025
run_29.out,2.116067
run_82.out,5.588566
run_38.out,2.276171
run_14.out,2.093458
run_44.out,5.373184
run_52.out,2.023014
run_26.out,2.233037
run_23.out,2.149251
run_24.out,5.668654
run_88.out,2.19988
run_81.out,2.133525
run_68.out,2.110453
run_11.out,2.109698
run_27.out,5.524736
run_8.out,2.058815
run_77.out,5.444377
run_62.out,2.302852
run_75.out,2.247381
run_95.out,2.12264
run_10.out,5.407685
run_89.out,5.789103
run_40.out,2.097513
run_55.out,5.339848
run_13.out,2.242186
run_56.out,2.111247
run_34.out,2.139745
run_73.out,2.084531
run_93.out,2.109053
run_84.out,2.159643
run_51.out,2.326387
run_74.out,2.345195
run_9.out,2.143842
run_33.out,2.281494
run_19.out,2.119129
run_7.out,2.334061
run_35.out,2.061319
run_83.out,2.344756
run_15.out,2.16612
run_80.out,2.345362
run_53.out,2.16579
run_48.out,2.188494
run_71.out,2.231542
run_69.out,5.594203
run_43.out,2.254161
run_2.out,5.341302
run_28.out,2.276127
run_70.out,2.26658
run_42.out,2.191015
run_94.out,2.312341
run_64.out,2.048334
run_59.out,2.092063
run_17.out,2.129993
run_5.out,2.096812
run_46.out,2.132212
run_97.out,2.166867
