File;Computation Value
run_67.out;0.219208
run_4.out;0.239629
run_12.out;0.246011
run_20.out;0.240317
run_25.out;0.303084
run_50.out;0.323599
run_78.out;0.307222
run_85.out;0.262126
run_79.out;0.237689
run_66.out;0.382302
run_21.out;0.232744
run_86.out;0.311322
run_87.out;0.330847
run_91.out;0.344265
run_16.out;0.2524
run_90.out;0.338114
run_22.out;0.295966
run_37.out;0.316303
run_18.out;0.24039
run_65.out;0.291921
run_76.out;0.252583
run_54.out;0.273996
run_72.out;0.325179
run_99.out;0.344708
run_47.out;0.338463
run_57.out;0.283185
run_96.out;0.264975
run_98.out;0.330555
run_41.out;0.242955
run_36.out;0.241788
run_58.out;0.319063
run_31.out;0.325474
run_1.out;0.237042
run_6.out;0.268258
run_3.out;0.222644
run_32.out;0.24526
run_45.out;0.30823
run_60.out;0.358948
run_49.out;0.24904
run_92.out;0.276699
run_39.out;0.411435
run_61.out;0.26677
run_30.out;0.23039
run_0.out;0.255424
run_63.out;0.250039
run_29.out;0.348926
run_82.out;0.21965
run_38.out;0.23355
run_14.out;0.29819
run_44.out;0.344933
run_52.out;0.280987
run_26.out;0.329728
run_23.out;0.251252
run_24.out;0.24319
run_88.out;0.207251
run_81.out;0.331838
run_68.out;0.333622
run_11.out;0.24855
run_27.out;0.350589
run_8.out;0.321324
run_77.out;0.244737
run_62.out;0.300556
run_75.out;0.359494
run_95.out;0.224425
run_10.out;0.242342
run_89.out;0.226908
run_40.out;0.238285
run_55.out;0.342087
run_13.out;0.283698
run_56.out;0.278632
run_34.out;0.312194
run_73.out;0.244703
run_93.out;0.234641
run_84.out;0.319094
run_51.out;0.231272
run_74.out;0.345356
run_9.out;0.229969
run_33.out;0.328835
run_19.out;0.268615
run_7.out;0.235219
run_35.out;0.251319
run_83.out;0.359591
run_15.out;0.262474
run_80.out;0.315411
run_53.out;0.249139
run_48.out;0.318095
run_71.out;0.250715
run_69.out;0.267324
run_43.out;0.249947
run_2.out;0.241288
run_28.out;0.229687
run_70.out;0.223539
run_42.out;0.37868
run_94.out;0.236096
run_64.out;0.259807
run_59.out;0.395677
run_17.out;0.22969
run_5.out;0.239696
run_46.out;0.290188
run_97.out;0.318248
