File;Computation Value
run_67.out;1.684749
run_4.out;1.699405
run_12.out;1.684961
run_20.out;1.687192
run_25.out;1.687384
run_50.out;1.684514
run_78.out;1.685553
run_85.out;1.684806
run_79.out;1.684897
run_66.out;1.68479
run_21.out;1.684718
run_86.out;1.687837
run_87.out;1.684946
run_91.out;1.684887
run_16.out;1.684746
run_90.out;1.684606
run_22.out;1.68526
run_37.out;1.684741
run_18.out;1.684838
run_65.out;1.684601
run_76.out;1.684835
run_54.out;1.686321
run_72.out;1.687188
run_99.out;1.684355
run_47.out;1.684856
run_57.out;1.694184
run_96.out;1.684616
run_98.out;1.684799
run_41.out;1.684066
run_36.out;1.684662
run_58.out;1.68467
run_31.out;1.684551
run_1.out;1.688331
run_6.out;1.685314
run_3.out;1.684876
run_32.out;1.684604
run_45.out;1.685191
run_60.out;1.684409
run_49.out;1.68532
run_92.out;1.68493
run_39.out;1.685001
run_61.out;1.685275
run_30.out;1.684908
run_0.out;1.687342
run_63.out;1.68493
run_29.out;1.684637
run_82.out;1.684743
run_38.out;1.684733
run_14.out;1.684805
run_44.out;1.686117
run_52.out;1.685139
run_26.out;1.684974
run_23.out;1.685169
run_24.out;1.685135
run_88.out;1.695932
run_81.out;1.687605
run_68.out;1.684626
run_11.out;1.684656
run_27.out;1.687188
run_8.out;1.683991
run_77.out;1.684966
run_62.out;1.684933
run_75.out;1.684909
run_95.out;1.688976
run_10.out;1.684913
run_89.out;1.685627
run_40.out;1.684879
run_55.out;1.684995
run_13.out;1.685268
run_56.out;1.685224
run_34.out;1.685395
run_73.out;1.684765
run_93.out;1.687051
run_84.out;1.687341
run_51.out;1.685318
run_74.out;1.685093
run_9.out;1.684991
run_33.out;1.684654
run_19.out;1.684929
run_7.out;1.684925
run_35.out;1.684776
run_83.out;1.684732
run_15.out;1.684806
run_80.out;1.684668
run_53.out;1.685079
run_48.out;1.684713
run_71.out;1.684951
run_69.out;1.684831
run_43.out;1.688404
run_2.out;1.684688
run_28.out;1.687817
run_70.out;1.686114
run_42.out;1.684587
run_94.out;1.684821
run_64.out;1.68469
run_59.out;1.684786
run_17.out;1.686827
run_5.out;1.685166
run_46.out;1.684729
run_97.out;1.684805
