File;Computation Value
run_67.out;5.038417
run_4.out;5.04523
run_12.out;5.038036
run_20.out;5.049892
run_25.out;5.037062
run_50.out;5.03795
run_78.out;5.039084
run_85.out;5.059573
run_79.out;5.040916
run_66.out;5.039552
run_21.out;5.036966
run_86.out;5.037995
run_87.out;5.038782
run_91.out;5.038095
run_16.out;5.0376
run_90.out;5.038159
run_22.out;5.043737
run_37.out;5.048479
run_18.out;5.037581
run_65.out;5.073952
run_76.out;5.038474
run_54.out;5.038352
run_72.out;5.038887
run_99.out;5.039754
run_47.out;5.049043
run_57.out;5.044917
run_96.out;5.038576
run_98.out;5.047691
run_41.out;5.037801
run_36.out;5.037103
run_58.out;5.039462
run_31.out;5.037355
run_1.out;5.037312
run_6.out;5.037505
run_3.out;5.04127
run_32.out;5.038807
run_45.out;5.036775
run_60.out;5.047582
run_49.out;5.03896
run_92.out;5.046089
run_39.out;5.048655
run_61.out;5.037863
run_30.out;5.049224
run_0.out;5.037687
run_63.out;5.05544
run_29.out;5.037817
run_82.out;5.041243
run_38.out;5.03826
run_14.out;5.036819
run_44.out;5.050131
run_52.out;5.037483
run_26.out;5.038876
run_23.out;5.038676
run_24.out;5.037306
run_88.out;5.038173
run_81.out;5.053497
run_68.out;5.038799
run_11.out;5.037638
run_27.out;5.038074
run_8.out;5.037818
run_77.out;5.054132
run_62.out;5.039013
run_75.out;5.046853
run_95.out;5.040799
run_10.out;5.037102
run_89.out;5.0391
run_40.out;5.039942
run_55.out;5.041312
run_13.out;5.039185
run_56.out;5.037972
run_34.out;5.041776
run_73.out;5.038422
run_93.out;5.039468
run_84.out;5.053548
run_51.out;5.039915
run_74.out;5.044554
run_9.out;5.038663
run_33.out;5.055371
run_19.out;5.072303
run_7.out;5.038197
run_35.out;5.048906
run_83.out;5.037719
run_15.out;5.03856
run_80.out;5.043264
run_53.out;5.042271
run_48.out;5.038204
run_71.out;5.038844
run_69.out;5.043112
run_43.out;5.036992
run_2.out;5.041644
run_28.out;5.040393
run_70.out;5.037442
run_42.out;5.037743
run_94.out;5.037209
run_64.out;5.039006
run_59.out;5.038446
run_17.out;5.038443
run_5.out;5.037629
run_46.out;5.049335
run_97.out;5.039988
