File,Computation Value
run_67.out,0.006603
run_4.out,0.010091
run_12.out,0.006507
run_20.out,0.006614
run_25.out,0.008623
run_50.out,0.011572
run_78.out,0.006494
run_85.out,0.012612
run_79.out,0.006506
run_66.out,0.007041
run_21.out,0.024683
run_86.out,0.011949
run_87.out,0.01118
run_91.out,0.021609
run_16.out,0.037908
run_90.out,0.022105
run_22.out,0.007617
run_37.out,0.012351
run_18.out,0.007127
run_65.out,0.007247
run_76.out,0.0061
run_54.out,0.006805
run_72.out,0.007584
run_99.out,0.00787
run_47.out,0.044775
run_57.out,0.057158
run_96.out,0.011371
run_98.out,0.006341
run_41.out,0.007202
run_36.out,0.011482
run_58.out,0.00644
run_31.out,0.073506
run_1.out,0.029502
run_6.out,0.008667
run_3.out,0.007245
run_32.out,0.013026
run_45.out,0.008572
run_60.out,0.013129
run_49.out,0.006579
run_92.out,0.027786
run_39.out,0.007571
run_61.out,0.007873
run_30.out,0.020247
run_0.out,0.006846
run_63.out,0.007084
run_29.out,0.00786
run_82.out,0.007899
run_38.out,0.012074
run_14.out,0.006558
run_44.out,0.008982
run_52.out,0.007647
run_26.out,0.011732
run_23.out,0.053615
run_24.out,0.014481
run_88.out,0.007696
run_81.out,0.007645
run_68.out,0.009288
run_11.out,0.014265
run_27.out,0.029324
run_8.out,0.008805
run_77.out,0.027382
run_62.out,0.006413
run_75.out,0.006495
run_95.out,0.006551
run_10.out,0.006869
run_89.out,0.007554
run_40.out,0.007694
run_55.out,0.011262
run_13.out,0.011868
run_56.out,0.016317
run_34.out,0.015218
run_73.out,0.0076
run_93.out,0.00748
run_84.out,0.007591
run_51.out,0.013291
run_74.out,0.038329
run_9.out,0.007064
run_33.out,0.007492
run_19.out,0.035401
run_7.out,0.007152
run_35.out,0.013072
run_83.out,0.00662
run_15.out,0.011359
run_80.out,0.007572
run_53.out,0.007088
run_48.out,0.006391
run_71.out,0.006705
run_69.out,0.01415
run_43.out,0.016022
run_2.out,0.011933
run_28.out,0.018286
run_70.out,0.013654
run_42.out,0.0146
run_94.out,0.008187
run_64.out,0.007541
run_59.out,0.00642
run_17.out,0.033251
run_5.out,0.02445
run_46.out,0.007225
run_97.out,0.00791
