File;Computation Value
run_67.out;0.152633
run_4.out;0.101401
run_12.out;0.093314
run_20.out;0.1015
run_25.out;0.101997
run_50.out;0.114132
run_78.out;0.120014
run_85.out;0.12258
run_79.out;0.10157
run_66.out;0.105916
run_21.out;0.106361
run_86.out;0.102227
run_87.out;0.09282
run_91.out;0.105015
run_16.out;0.092163
run_90.out;0.102296
run_22.out;0.120662
run_37.out;0.120623
run_18.out;0.107258
run_65.out;0.093016
run_76.out;0.092179
run_54.out;0.111698
run_72.out;0.10175
run_99.out;0.122923
run_47.out;0.106472
run_57.out;0.093122
run_96.out;0.093341
run_98.out;0.102445
run_41.out;0.092832
run_36.out;0.102487
run_58.out;0.1019
run_31.out;0.102267
run_1.out;0.111684
run_6.out;0.092478
run_3.out;0.105929
run_32.out;0.105776
run_45.out;0.092344
run_60.out;0.101704
run_49.out;0.108386
run_92.out;0.102407
run_39.out;0.092177
run_61.out;0.110872
run_30.out;0.093737
run_0.out;0.10584
run_63.out;0.104909
run_29.out;0.105712
run_82.out;0.13251
run_38.out;0.093033
run_14.out;0.102161
run_44.out;0.101829
run_52.out;0.105275
run_26.out;0.112145
run_23.out;0.145177
run_24.out;0.093139
run_88.out;0.101544
run_81.out;0.128134
run_68.out;0.12069
run_11.out;0.092443
run_27.out;0.118872
run_8.out;0.121772
run_77.out;0.092429
run_62.out;0.124067
run_75.out;0.10249
run_95.out;0.10151
run_10.out;0.106381
run_89.out;0.144726
run_40.out;0.10582
run_55.out;0.106548
run_13.out;0.101485
run_56.out;0.102026
run_34.out;0.092361
run_73.out;0.114654
run_93.out;0.104392
run_84.out;0.111964
run_51.out;0.092361
run_74.out;0.120241
run_9.out;0.101159
run_33.out;0.105948
run_19.out;0.101283
run_7.out;0.101741
run_35.out;0.119924
run_83.out;0.092833
run_15.out;0.101662
run_80.out;0.122771
run_53.out;0.106437
run_48.out;0.093792
run_71.out;0.100532
run_69.out;0.105386
run_43.out;0.102013
run_2.out;0.119474
run_28.out;0.101874
run_70.out;0.105754
run_42.out;0.098628
run_94.out;0.092766
run_64.out;0.101743
run_59.out;0.09262
run_17.out;0.140812
run_5.out;0.128259
run_46.out;0.119724
run_97.out;0.101774
