File;Computation Value
run_67.out;0.47326
run_4.out;0.447388
run_12.out;0.494979
run_20.out;0.53604
run_25.out;0.48534
run_50.out;0.504037
run_78.out;0.456296
run_85.out;0.465615
run_79.out;0.468112
run_66.out;0.506816
run_21.out;0.485828
run_86.out;0.445811
run_87.out;0.471287
run_91.out;0.5177
run_16.out;0.480788
run_90.out;0.45732
run_22.out;0.446015
run_37.out;0.480943
run_18.out;0.477106
run_65.out;0.498578
run_76.out;0.501566
run_54.out;0.452303
run_72.out;0.526517
run_99.out;0.531489
run_47.out;0.471361
run_57.out;0.512945
run_96.out;0.516354
run_98.out;0.479036
run_41.out;0.45005
run_36.out;0.4493
run_58.out;0.470126
run_31.out;0.471545
run_1.out;0.501008
run_6.out;0.516521
run_3.out;0.470733
run_32.out;0.513169
run_45.out;0.475138
run_60.out;0.44883
run_49.out;0.481885
run_92.out;0.474776
run_39.out;0.509344
run_61.out;0.488845
run_30.out;0.47466
run_0.out;0.462117
run_63.out;0.527325
run_29.out;0.479448
run_82.out;0.46674
run_38.out;0.541282
run_14.out;0.494642
run_44.out;0.526049
run_52.out;0.488101
run_26.out;0.488028
run_23.out;0.494697
run_24.out;0.528794
run_88.out;0.444433
run_81.out;0.471034
run_68.out;0.451301
run_11.out;0.508781
run_27.out;0.449311
run_8.out;0.503487
run_77.out;0.467407
run_62.out;0.532267
run_75.out;0.464811
run_95.out;0.534877
run_10.out;0.491144
run_89.out;0.533729
run_40.out;0.496881
run_55.out;0.491453
run_13.out;0.520431
run_56.out;0.526479
run_34.out;0.474653
run_73.out;0.499848
run_93.out;0.486088
run_84.out;0.50674
run_51.out;0.472628
run_74.out;0.518469
run_9.out;0.459879
run_33.out;0.521867
run_19.out;0.476927
run_7.out;0.529093
run_35.out;0.480954
run_83.out;0.484603
run_15.out;0.463695
run_80.out;0.441943
run_53.out;0.461231
run_48.out;0.507913
run_71.out;0.470455
run_69.out;0.459925
run_43.out;0.530578
run_2.out;0.535696
run_28.out;0.472249
run_70.out;0.484617
run_42.out;0.445405
run_94.out;0.514838
run_64.out;0.505691
run_59.out;0.520296
run_17.out;0.6837
run_5.out;0.513831
run_46.out;0.445867
run_97.out;0.480429
