File;Computation Value
run_67.out;0.351567
run_4.out;0.31714
run_12.out;0.307132
run_20.out;0.336872
run_25.out;0.418764
run_50.out;0.299625
run_78.out;0.323492
run_85.out;0.417374
run_79.out;0.433194
run_66.out;0.578176
run_21.out;0.439484
run_86.out;0.370241
run_87.out;0.363165
run_91.out;0.312086
run_16.out;0.309899
run_90.out;0.376374
run_22.out;0.32183
run_37.out;0.420427
run_18.out;0.424496
run_65.out;0.309553
run_76.out;0.329703
run_54.out;0.314331
run_72.out;0.32802
run_99.out;0.32473
run_47.out;0.366089
run_57.out;0.308796
run_96.out;0.350785
run_98.out;0.427906
run_41.out;0.424174
run_36.out;0.318591
run_58.out;0.309284
run_31.out;0.316266
run_1.out;0.322134
run_6.out;0.328568
run_3.out;0.398646
run_32.out;0.306877
run_45.out;0.313073
run_60.out;0.418577
run_49.out;0.423903
run_92.out;0.405658
run_39.out;0.477998
run_61.out;0.367959
run_30.out;0.452188
run_0.out;0.338237
run_63.out;0.315039
run_29.out;0.309286
run_82.out;0.370051
run_38.out;0.309206
run_14.out;0.417843
run_44.out;0.337392
run_52.out;0.303451
run_26.out;0.397952
run_23.out;0.423447
run_24.out;0.430786
run_88.out;0.375652
run_81.out;0.40643
run_68.out;0.397133
run_11.out;0.303785
run_27.out;0.302687
run_8.out;0.323552
run_77.out;0.429567
run_62.out;0.306504
run_75.out;0.453038
run_95.out;0.337138
run_10.out;0.337359
run_89.out;0.483212
run_40.out;0.367142
run_55.out;0.303647
run_13.out;1.427924
run_56.out;0.307586
run_34.out;0.333591
run_73.out;0.359265
run_93.out;0.350554
run_84.out;0.324946
run_51.out;0.45613
run_74.out;0.409488
run_9.out;0.415807
run_33.out;0.301105
run_19.out;0.325242
run_7.out;0.350178
run_35.out;0.323165
run_83.out;0.346644
run_15.out;0.34792
run_80.out;0.336845
run_53.out;0.311167
run_48.out;0.401234
run_71.out;0.303828
run_69.out;0.391069
run_43.out;0.33955
run_2.out;0.325212
run_28.out;0.362135
run_70.out;0.426216
run_42.out;0.452323
run_94.out;0.417083
run_64.out;0.432745
run_59.out;0.314514
run_17.out;0.324125
run_5.out;0.433064
run_46.out;0.344823
run_97.out;0.302392
