File;Computation Value
run_67.out;1.948916
run_4.out;1.953747
run_12.out;2.003495
run_20.out;2.031475
run_25.out;1.946307
run_50.out;2.025314
run_78.out;1.947551
run_85.out;1.949885
run_79.out;2.031588
run_66.out;2.009993
run_21.out;2.024927
run_86.out;1.946041
run_87.out;1.950026
run_91.out;1.961009
run_16.out;1.949268
run_90.out;1.965059
run_22.out;1.946474
run_37.out;1.947096
run_18.out;2.037112
run_65.out;2.028527
run_76.out;1.952713
run_54.out;1.959622
run_72.out;1.950688
run_99.out;1.950725
run_47.out;2.081369
run_57.out;2.004356
run_96.out;2.031462
run_98.out;1.99723
run_41.out;2.0313
run_36.out;1.993504
run_58.out;1.949462
run_31.out;1.949462
run_1.out;1.95236
run_6.out;2.012983
run_3.out;1.956856
run_32.out;1.952028
run_45.out;1.949059
run_60.out;1.950595
run_49.out;1.948354
run_92.out;2.028364
run_39.out;2.023052
run_61.out;1.946648
run_30.out;1.958897
run_0.out;1.948849
run_63.out;1.945947
run_29.out;1.946433
run_82.out;1.948967
run_38.out;1.951617
run_14.out;1.983384
run_44.out;2.024994
run_52.out;1.949448
run_26.out;2.036458
run_23.out;2.026633
run_24.out;2.051329
run_88.out;1.993282
run_81.out;2.02408
run_68.out;1.945891
run_11.out;1.94827
run_27.out;2.028413
run_8.out;2.025893
run_77.out;2.027297
run_62.out;2.025367
run_75.out;1.948266
run_95.out;1.993525
run_10.out;1.947552
run_89.out;1.950852
run_40.out;2.027323
run_55.out;1.946003
run_13.out;1.951907
run_56.out;1.947851
run_34.out;2.005649
run_73.out;1.958061
run_93.out;1.948593
run_84.out;1.958363
run_51.out;2.029343
run_74.out;1.947357
run_9.out;1.957479
run_33.out;1.947104
run_19.out;1.949843
run_7.out;1.947479
run_35.out;2.032541
run_83.out;1.947321
run_15.out;1.948211
run_80.out;1.949495
run_53.out;1.957578
run_48.out;1.947702
run_71.out;1.953642
run_69.out;1.950947
run_43.out;1.966445
run_2.out;1.946744
run_28.out;2.005547
run_70.out;2.023475
run_42.out;2.031218
run_94.out;1.949739
run_64.out;2.027486
run_59.out;1.973782
run_17.out;1.948461
run_5.out;1.952032
run_46.out;1.951063
run_97.out;1.993105
