File,Computation Value
run_67.out,0.060482
run_4.out,0.113496
run_12.out,0.058588
run_20.out,0.086941
run_25.out,0.04022
run_50.out,0.129531
run_78.out,0.085615
run_85.out,0.030646
run_79.out,0.065312
run_66.out,0.135129
run_21.out,0.055038
run_86.out,0.058393
run_87.out,0.06431
run_91.out,0.070125
run_16.out,0.083009
run_90.out,0.038669
run_22.out,0.104063
run_37.out,0.137926
run_18.out,0.127502
run_65.out,0.06406
run_76.out,0.087306
run_54.out,0.09791
run_72.out,0.035894
run_99.out,0.126866
run_47.out,0.063363
run_57.out,0.072054
run_96.out,0.087076
run_98.out,0.08181
run_41.out,0.020147
run_36.out,0.133141
run_58.out,0.068211
run_31.out,0.073001
run_1.out,0.141165
run_6.out,0.122382
run_3.out,0.077488
run_32.out,0.068156
run_45.out,0.088563
run_60.out,0.011512
run_49.out,0.112952
run_92.out,0.088462
run_39.out,0.089783
run_61.out,0.03313
run_30.out,0.137287
run_0.out,0.058406
run_63.out,0.062732
run_29.out,0.046114
run_82.out,0.127711
run_38.out,0.063995
run_14.out,0.049424
run_44.out,0.125733
run_52.out,0.039339
run_26.out,0.055351
run_23.out,0.073799
run_24.out,0.025213
run_88.out,0.060867
run_81.out,0.045628
run_68.out,0.039384
run_11.out,0.064352
run_27.out,0.064203
run_8.out,0.038411
run_77.out,0.128082
run_62.out,0.111915
run_75.out,0.129532
run_95.out,0.093225
run_10.out,0.120749
run_89.out,0.048851
run_40.out,0.125946
run_55.out,0.055206
run_13.out,0.120423
run_56.out,0.08232
run_34.out,0.135057
run_73.out,0.103096
run_93.out,0.087386
run_84.out,0.0887
run_51.out,0.032492
run_74.out,0.078602
run_9.out,0.049606
run_33.out,0.012402
run_19.out,0.116366
run_7.out,0.049557
run_35.out,0.11496
run_83.out,0.078901
run_15.out,0.108092
run_80.out,0.055536
run_53.out,0.05565
run_48.out,0.052961
run_71.out,0.125395
run_69.out,0.019648
run_43.out,0.07896
run_2.out,0.124742
run_28.out,0.024903
run_70.out,0.109078
run_42.out,0.076002
run_94.out,0.071737
run_64.out,0.13745
run_59.out,0.059736
run_17.out,0.060846
run_5.out,0.031033
run_46.out,0.026451
run_97.out,0.087024
