File;Computation Value
run_67.out;1.148208
run_4.out;1.132765
run_12.out;1.482498
run_20.out;0.589274
run_25.out;0.573542
run_50.out;0.567957
run_78.out;0.562636
run_85.out;0.54963
run_79.out;0.579188
run_66.out;0.555835
run_21.out;0.588523
run_86.out;0.558268
run_87.out;0.58594
run_91.out;1.147259
run_16.out;1.097235
run_90.out;0.561678
run_22.out;0.614626
run_37.out;0.743654
run_18.out;0.573968
run_65.out;0.57757
run_76.out;0.551574
run_54.out;0.734877
run_72.out;0.738878
run_99.out;0.568312
run_47.out;0.73543
run_57.out;1.122961
run_96.out;0.591978
run_98.out;0.537041
run_41.out;0.562121
run_36.out;0.545232
run_58.out;0.554486
run_31.out;0.584835
run_1.out;0.596567
run_6.out;0.571141
run_3.out;0.578735
run_32.out;0.589824
run_45.out;0.575421
run_60.out;0.571509
run_49.out;0.551051
run_92.out;0.554636
run_39.out;1.108289
run_61.out;0.570177
run_30.out;0.57188
run_0.out;0.740482
run_63.out;0.701456
run_29.out;1.136265
run_82.out;0.551478
run_38.out;0.547023
run_14.out;0.586115
run_44.out;1.120587
run_52.out;0.56243
run_26.out;1.095091
run_23.out;1.472487
run_24.out;0.579853
run_88.out;1.486448
run_81.out;1.112017
run_68.out;1.074006
run_11.out;0.575502
run_27.out;0.578019
run_8.out;0.578131
run_77.out;1.06685
run_62.out;0.559359
run_75.out;1.143217
run_95.out;1.096864
run_10.out;1.117316
run_89.out;0.577207
run_40.out;0.589384
run_55.out;0.56267
run_13.out;0.57514
run_56.out;0.572884
run_34.out;0.569182
run_73.out;0.590829
run_93.out;0.581356
run_84.out;0.59938
run_51.out;0.570436
run_74.out;0.57787
run_9.out;0.596502
run_33.out;0.589165
run_19.out;0.600603
run_7.out;1.080784
run_35.out;1.12111
run_83.out;0.56237
run_15.out;1.117578
run_80.out;0.747169
run_53.out;0.585431
run_48.out;0.591748
run_71.out;1.113442
run_69.out;1.119098
run_43.out;0.561328
run_2.out;0.572585
run_28.out;1.120146
run_70.out;0.571079
run_42.out;1.076391
run_94.out;0.570586
run_64.out;0.577594
run_59.out;0.561432
run_17.out;1.130628
run_5.out;1.119587
run_46.out;1.112668
run_97.out;0.568237
