File;Computation Value
run_67.out;7.949826
run_4.out;8.027897
run_12.out;7.949904
run_20.out;7.948954
run_25.out;7.946628
run_50.out;7.948329
run_78.out;7.949524
run_85.out;7.945205
run_79.out;7.94323
run_66.out;7.948186
run_21.out;7.944486
run_86.out;7.946025
run_87.out;7.948177
run_91.out;7.953791
run_16.out;7.97861
run_90.out;7.958943
run_22.out;7.948179
run_37.out;7.951558
run_18.out;7.944133
run_65.out;7.948333
run_76.out;7.948858
run_54.out;7.950506
run_72.out;7.949874
run_99.out;7.949927
run_47.out;7.95206
run_57.out;7.947519
run_96.out;7.945908
run_98.out;7.948537
run_41.out;7.946355
run_36.out;7.950528
run_58.out;7.945484
run_31.out;7.950826
run_1.out;7.950972
run_6.out;7.948926
run_3.out;7.94768
run_32.out;7.950968
run_45.out;7.953062
run_60.out;7.949596
run_49.out;7.946042
run_92.out;7.951413
run_39.out;7.950958
run_61.out;7.945858
run_30.out;7.946551
run_0.out;7.943106
run_63.out;7.94526
run_29.out;7.948215
run_82.out;7.950596
run_38.out;7.950719
run_14.out;7.944429
run_44.out;7.948748
run_52.out;8.026911
run_26.out;7.949078
run_23.out;7.951154
run_24.out;7.944678
run_88.out;7.945868
run_81.out;7.948035
run_68.out;7.943842
run_11.out;7.949236
run_27.out;7.947288
run_8.out;7.946885
run_77.out;7.94816
run_62.out;7.948753
run_75.out;7.948534
run_95.out;7.950432
run_10.out;7.946012
run_89.out;7.946315
run_40.out;7.94706
run_55.out;7.945368
run_13.out;7.951098
run_56.out;7.950912
run_34.out;7.944421
run_73.out;7.94943
run_93.out;7.947996
run_84.out;7.949773
run_51.out;7.949881
run_74.out;7.94784
run_9.out;7.957079
run_33.out;7.951259
run_19.out;7.948778
run_7.out;7.965725
run_35.out;7.953396
run_83.out;8.114593
run_15.out;7.960285
run_80.out;7.951596
run_53.out;7.946989
run_48.out;7.945946
run_71.out;7.952811
run_69.out;7.947093
run_43.out;7.945776
run_2.out;7.946495
run_28.out;8.026166
run_70.out;7.944967
run_42.out;7.947057
run_94.out;7.948812
run_64.out;8.026839
run_59.out;7.945643
run_17.out;7.949667
run_5.out;7.951423
run_46.out;7.949409
run_97.out;7.94605
