File;Computation Value
run_67.out;1.067799
run_4.out;1.065791
run_12.out;1.065252
run_20.out;1.065518
run_25.out;1.065659
run_50.out;1.065371
run_78.out;1.065569
run_85.out;1.06548
run_79.out;1.065458
run_66.out;1.065971
run_21.out;1.065391
run_86.out;1.065636
run_87.out;1.06807
run_91.out;1.065549
run_16.out;1.067115
run_90.out;1.065277
run_22.out;1.070192
run_37.out;1.068665
run_18.out;1.06552
run_65.out;1.069115
run_76.out;1.064423
run_54.out;1.065135
run_72.out;1.068598
run_99.out;1.065582
run_47.out;1.06485
run_57.out;1.065563
run_96.out;1.065728
run_98.out;1.065732
run_41.out;1.066627
run_36.out;1.065514
run_58.out;1.065796
run_31.out;1.065207
run_1.out;1.067743
run_6.out;1.06542
run_3.out;1.065935
run_32.out;1.065303
run_45.out;1.068991
run_60.out;1.065614
run_49.out;1.065427
run_92.out;1.065066
run_39.out;1.068192
run_61.out;1.068093
run_30.out;1.065319
run_0.out;1.07017
run_63.out;1.065581
run_29.out;1.066224
run_82.out;1.065223
run_38.out;1.065628
run_14.out;1.065555
run_44.out;1.067527
run_52.out;1.065456
run_26.out;1.065058
run_23.out;1.064882
run_24.out;1.069263
run_88.out;1.065455
run_81.out;1.068218
run_68.out;1.064737
run_11.out;1.065237
run_27.out;1.065304
run_8.out;1.068833
run_77.out;1.066137
run_62.out;1.065131
run_75.out;1.065626
run_95.out;1.067379
run_10.out;1.065422
run_89.out;1.065767
run_40.out;1.067238
run_55.out;1.065472
run_13.out;1.06545
run_56.out;1.065593
run_34.out;1.065264
run_73.out;1.068131
run_93.out;1.065143
run_84.out;1.065334
run_51.out;1.06504
run_74.out;1.064981
run_9.out;1.065341
run_33.out;1.06419
run_19.out;1.065483
run_7.out;1.066003
run_35.out;1.070748
run_83.out;1.065355
run_15.out;1.065401
run_80.out;1.065371
run_53.out;1.065546
run_48.out;1.065666
run_71.out;1.06768
run_69.out;1.065611
run_43.out;1.069311
run_2.out;1.065396
run_28.out;1.065601
run_70.out;1.065785
run_42.out;1.067578
run_94.out;1.065636
run_64.out;1.066704
run_59.out;1.065301
run_17.out;1.065968
run_5.out;1.065494
run_46.out;1.065427
run_97.out;1.065659
