File;Computation Value
run_67.out;0.408148
run_4.out;0.325831
run_12.out;0.363175
run_20.out;0.350223
run_25.out;0.418986
run_50.out;0.368222
run_78.out;0.461977
run_85.out;0.364717
run_79.out;0.422547
run_66.out;0.332698
run_21.out;0.34499
run_86.out;0.390919
run_87.out;0.37751
run_91.out;0.489508
run_16.out;0.360218
run_90.out;0.389653
run_22.out;0.377087
run_37.out;0.379595
run_18.out;0.417891
run_65.out;0.395301
run_76.out;0.443882
run_54.out;0.478366
run_72.out;0.411675
run_99.out;0.40278
run_47.out;0.495
run_57.out;0.350602
run_96.out;0.396153
run_98.out;0.402719
run_41.out;0.549955
run_36.out;0.432489
run_58.out;0.364393
run_31.out;0.394554
run_1.out;0.399111
run_6.out;0.368492
run_3.out;0.388406
run_32.out;0.422746
run_45.out;0.365983
run_60.out;0.476513
run_49.out;0.468708
run_92.out;0.385759
run_39.out;0.336977
run_61.out;0.325083
run_30.out;0.361814
run_0.out;0.391278
run_63.out;0.420956
run_29.out;0.37309
run_82.out;0.420956
run_38.out;0.379463
run_14.out;0.450715
run_44.out;0.313675
run_52.out;0.390821
run_26.out;0.408076
run_23.out;0.38883
run_24.out;0.482875
run_88.out;0.381956
run_81.out;0.350865
run_68.out;0.395752
run_11.out;0.338968
run_27.out;0.391535
run_8.out;0.357384
run_77.out;0.373395
run_62.out;0.466535
run_75.out;0.38047
run_95.out;0.350873
run_10.out;0.383235
run_89.out;0.433484
run_40.out;0.418376
run_55.out;0.45288
run_13.out;0.302865
run_56.out;0.370782
run_34.out;0.366955
run_73.out;0.357552
run_93.out;0.43518
run_84.out;0.383163
run_51.out;0.360774
run_74.out;0.373614
run_9.out;0.319978
run_33.out;0.373425
run_19.out;0.392846
run_7.out;0.377412
run_35.out;0.36519
run_83.out;0.378326
run_15.out;0.407525
run_80.out;0.367967
run_53.out;0.435254
run_48.out;0.49231
run_71.out;0.389611
run_69.out;0.353323
run_43.out;0.428995
run_2.out;0.37014
run_28.out;0.42902
run_70.out;0.390963
run_42.out;0.38816
run_94.out;0.316801
run_64.out;0.341188
run_59.out;0.481227
run_17.out;0.415894
run_5.out;0.34344
run_46.out;0.372159
run_97.out;0.350706
