File,Computation Value
run_67.out,1.103476
run_4.out,0.479479
run_12.out,0.450155
run_20.out,1.11742
run_25.out,0.459281
run_50.out,1.096888
run_78.out,0.427743
run_85.out,1.108785
run_79.out,0.437554
run_66.out,0.460727
run_21.out,0.446879
run_86.out,0.467733
run_87.out,0.423781
run_91.out,0.447762
run_16.out,0.457525
run_90.out,0.45856
run_22.out,1.104763
run_37.out,1.106365
run_18.out,0.431744
run_65.out,0.432579
run_76.out,0.462508
run_54.out,1.115478
run_72.out,0.457868
run_99.out,0.428589
run_47.out,0.442549
run_57.out,0.445942
run_96.out,1.098513
run_98.out,1.119859
run_41.out,0.446795
run_36.out,0.461857
run_58.out,0.46691
run_31.out,0.43209
run_1.out,0.460955
run_6.out,1.101214
run_3.out,0.459584
run_32.out,0.444255
run_45.out,1.093563
run_60.out,0.442669
run_49.out,1.093984
run_92.out,0.458273
run_39.out,0.458379
run_61.out,0.462058
run_30.out,0.45542
run_0.out,0.426767
run_63.out,0.463343
run_29.out,0.436687
run_82.out,1.106832
run_38.out,0.48751
run_14.out,0.446248
run_44.out,0.432199
run_52.out,1.121777
run_26.out,0.448204
run_23.out,0.448625
run_24.out,0.460579
run_88.out,0.445957
run_81.out,0.459872
run_68.out,0.445911
run_11.out,1.007158
run_27.out,0.4578
run_8.out,1.029768
run_77.out,0.454902
run_62.out,0.438509
run_75.out,1.077112
run_95.out,1.106931
run_10.out,0.452828
run_89.out,0.438998
run_40.out,0.449747
run_55.out,1.121758
run_13.out,1.096598
run_56.out,0.441719
run_34.out,0.44784
run_73.out,0.436999
run_93.out,0.444025
run_84.out,0.4616
run_51.out,0.482579
run_74.out,1.107064
run_9.out,1.12709
run_33.out,0.45147
run_19.out,1.120306
run_7.out,1.088039
run_35.out,0.456654
run_83.out,0.435861
run_15.out,0.451887
run_80.out,1.138412
run_53.out,0.459398
run_48.out,0.43744
run_71.out,0.443858
run_69.out,0.457431
run_43.out,1.094697
run_2.out,1.088184
run_28.out,0.446102
run_70.out,0.44404
run_42.out,1.120473
run_94.out,0.44655
run_64.out,0.458134
run_59.out,0.446742
run_17.out,0.435109
run_5.out,1.130016
run_46.out,0.430701
run_97.out,0.452274
