File;Computation Value
run_67.out;0.405126
run_4.out;0.407441
run_12.out;0.440959
run_20.out;0.578769
run_25.out;0.545474
run_50.out;0.463026
run_78.out;0.50194
run_85.out;0.541383
run_79.out;0.462044
run_66.out;0.426355
run_21.out;0.450848
run_86.out;0.41792
run_87.out;0.41069
run_91.out;0.400866
run_16.out;0.459475
run_90.out;0.463868
run_22.out;0.464829
run_37.out;0.399016
run_18.out;0.421845
run_65.out;0.450884
run_76.out;0.419026
run_54.out;0.458433
run_72.out;0.377096
run_99.out;0.405592
run_47.out;0.448947
run_57.out;0.410024
run_96.out;0.432678
run_98.out;0.474409
run_41.out;0.404253
run_36.out;0.38746
run_58.out;0.537363
run_31.out;0.511699
run_1.out;0.452968
run_6.out;0.413077
run_3.out;0.463349
run_32.out;0.418501
run_45.out;0.476466
run_60.out;0.413586
run_49.out;0.509652
run_92.out;0.434495
run_39.out;0.563272
run_61.out;0.392074
run_30.out;0.550163
run_0.out;0.385431
run_63.out;0.410715
run_29.out;0.522936
run_82.out;0.422176
run_38.out;0.478569
run_14.out;0.459722
run_44.out;0.397118
run_52.out;0.458965
run_26.out;0.415124
run_23.out;0.451561
run_24.out;0.5087
run_88.out;0.407851
run_81.out;0.448872
run_68.out;0.471025
run_11.out;0.462075
run_27.out;0.473279
run_8.out;0.557404
run_77.out;0.55109
run_62.out;0.430246
run_75.out;0.458415
run_95.out;0.411307
run_10.out;0.428306
run_89.out;0.414092
run_40.out;0.542444
run_55.out;0.464625
run_13.out;0.409815
run_56.out;0.574838
run_34.out;0.472351
run_73.out;0.490877
run_93.out;0.541559
run_84.out;0.407961
run_51.out;0.405063
run_74.out;0.417321
run_9.out;0.448804
run_33.out;0.518755
run_19.out;0.478184
run_7.out;0.450737
run_35.out;0.394158
run_83.out;0.459228
run_15.out;0.412435
run_80.out;0.595302
run_53.out;0.411712
run_48.out;0.459235
run_71.out;0.523877
run_69.out;0.416088
run_43.out;0.396389
run_2.out;0.522212
run_28.out;0.457539
run_70.out;0.565535
run_42.out;0.546862
run_94.out;0.415087
run_64.out;0.444665
run_59.out;0.431244
run_17.out;0.454324
run_5.out;0.550797
run_46.out;0.461012
run_97.out;0.429937
