File;Computation Value
run_67.out;1.924949
run_4.out;2.189031
run_12.out;2.210003
run_20.out;1.863251
run_25.out;2.046972
run_50.out;2.01152
run_78.out;2.109223
run_85.out;1.936637
run_79.out;2.009876
run_66.out;1.902303
run_21.out;2.11101
run_86.out;2.04005
run_87.out;1.803333
run_91.out;2.204294
run_16.out;1.881932
run_90.out;2.117627
run_22.out;2.238404
run_37.out;1.855193
run_18.out;1.926807
run_65.out;2.131827
run_76.out;2.034019
run_54.out;1.916586
run_72.out;2.05722
run_99.out;1.805241
run_47.out;1.808604
run_57.out;2.066805
run_96.out;2.025642
run_98.out;2.002531
run_41.out;1.953155
run_36.out;2.021869
run_58.out;1.927206
run_31.out;2.018176
run_1.out;2.045064
run_6.out;1.956324
run_3.out;2.000473
run_32.out;2.03453
run_45.out;2.253038
run_60.out;1.882913
run_49.out;1.911938
run_92.out;2.340071
run_39.out;1.981747
run_61.out;2.105318
run_30.out;2.102971
run_0.out;1.954915
run_63.out;2.110257
run_29.out;1.938556
run_82.out;2.269888
run_38.out;2.103035
run_14.out;2.015579
run_44.out;2.138845
run_52.out;2.087092
run_26.out;2.048936
run_23.out;2.10446
run_24.out;2.008428
run_88.out;1.916648
run_81.out;1.799517
run_68.out;1.935218
run_11.out;2.295184
run_27.out;2.23456
run_8.out;1.851983
run_77.out;2.045742
run_62.out;1.819448
run_75.out;1.970363
run_95.out;1.786335
run_10.out;2.062538
run_89.out;1.975522
run_40.out;2.0455
run_55.out;2.295844
run_13.out;2.124537
run_56.out;2.004399
run_34.out;2.019035
run_73.out;1.991236
run_93.out;2.046862
run_84.out;2.068533
run_51.out;2.048903
run_74.out;1.774165
run_9.out;2.136049
run_33.out;1.981312
run_19.out;1.960763
run_7.out;1.884083
run_35.out;1.977428
run_83.out;1.987592
run_15.out;1.91857
run_80.out;1.951152
run_53.out;2.030776
run_48.out;2.105126
run_71.out;1.939591
run_69.out;2.0784
run_43.out;2.221468
run_2.out;1.91506
run_28.out;2.037835
run_70.out;1.944897
run_42.out;1.846941
run_94.out;2.135024
run_64.out;1.984363
run_59.out;2.080273
run_17.out;2.157718
run_5.out;2.028239
run_46.out;1.922105
run_97.out;1.85535
