File;Computation Value
run_67.out;1.305695
run_4.out;1.305672
run_12.out;1.305479
run_20.out;1.30718
run_25.out;1.30594
run_50.out;1.305626
run_78.out;1.306015
run_85.out;1.323373
run_79.out;1.305539
run_66.out;1.324336
run_21.out;1.324446
run_86.out;2.905644
run_87.out;1.305342
run_91.out;1.305829
run_16.out;1.307031
run_90.out;1.324655
run_22.out;1.30598
run_37.out;1.324074
run_18.out;1.305415
run_65.out;1.306191
run_76.out;1.305452
run_54.out;1.305525
run_72.out;1.30686
run_99.out;1.306563
run_47.out;1.305967
run_57.out;1.307078
run_96.out;1.306768
run_98.out;1.307294
run_41.out;1.305543
run_36.out;1.322801
run_58.out;2.067465
run_31.out;1.305692
run_1.out;1.305722
run_6.out;1.307251
run_3.out;1.30601
run_32.out;1.305995
run_45.out;1.305939
run_60.out;1.306184
run_49.out;1.306885
run_92.out;1.305735
run_39.out;1.305913
run_61.out;1.305453
run_30.out;1.305772
run_0.out;1.305177
run_63.out;1.306063
run_29.out;1.30562
run_82.out;1.306243
run_38.out;1.305489
run_14.out;1.306078
run_44.out;1.307148
run_52.out;1.305913
run_26.out;1.321531
run_23.out;1.306086
run_24.out;1.305433
run_88.out;1.305743
run_81.out;1.305511
run_68.out;1.305857
run_11.out;1.319915
run_27.out;1.305583
run_8.out;1.305721
run_77.out;1.305408
run_62.out;1.32553
run_75.out;1.305476
run_95.out;1.305794
run_10.out;1.307031
run_89.out;1.306472
run_40.out;1.30583
run_55.out;1.306301
run_13.out;1.318056
run_56.out;1.305455
run_34.out;1.3056
run_73.out;1.30531
run_93.out;1.305736
run_84.out;1.305302
run_51.out;1.30562
run_74.out;1.305657
run_9.out;1.305886
run_33.out;1.305597
run_19.out;1.305608
run_7.out;1.305846
run_35.out;1.324336
run_83.out;1.305264
run_15.out;1.305469
run_80.out;1.305439
run_53.out;1.324056
run_48.out;1.305872
run_71.out;1.305984
run_69.out;1.30581
run_43.out;1.305762
run_2.out;1.305752
run_28.out;1.324622
run_70.out;1.326235
run_42.out;1.321237
run_94.out;1.323291
run_64.out;1.305521
run_59.out;1.324555
run_17.out;1.305473
run_5.out;1.305699
run_46.out;1.305951
run_97.out;1.306768
