File;Computation Value
run_67.out;2.381382
run_4.out;2.380995
run_12.out;2.37995
run_20.out;2.384539
run_25.out;2.397945
run_50.out;2.382716
run_78.out;2.380688
run_85.out;2.379874
run_79.out;2.38403
run_66.out;2.380812
run_21.out;2.38392
run_86.out;2.379926
run_87.out;2.379674
run_91.out;2.380743
run_16.out;2.380568
run_90.out;2.380556
run_22.out;2.380131
run_37.out;2.380166
run_18.out;2.383253
run_65.out;2.379826
run_76.out;2.380093
run_54.out;2.396381
run_72.out;2.380607
run_99.out;2.385307
run_47.out;2.392538
run_57.out;2.380164
run_96.out;2.380422
run_98.out;2.380159
run_41.out;2.379753
run_36.out;2.383655
run_58.out;2.393169
run_31.out;2.393095
run_1.out;2.381599
run_6.out;2.382033
run_3.out;2.392787
run_32.out;2.384834
run_45.out;2.383776
run_60.out;2.379984
run_49.out;2.380302
run_92.out;2.379691
run_39.out;2.380928
run_61.out;2.380481
run_30.out;2.384053
run_0.out;2.379957
run_63.out;2.38107
run_29.out;2.38102
run_82.out;2.379506
run_38.out;2.397469
run_14.out;2.379913
run_44.out;2.380277
run_52.out;2.383246
run_26.out;2.383874
run_23.out;2.398647
run_24.out;2.38139
run_88.out;2.379817
run_81.out;2.379688
run_68.out;2.38389
run_11.out;2.397476
run_27.out;2.384641
run_8.out;2.379464
run_77.out;2.383412
run_62.out;2.380417
run_75.out;2.381021
run_95.out;2.383361
run_10.out;2.380027
run_89.out;2.379754
run_40.out;2.380199
run_55.out;2.380445
run_13.out;2.379282
run_56.out;2.38044
run_34.out;2.380066
run_73.out;2.385036
run_93.out;2.382318
run_84.out;2.380605
run_51.out;2.385165
run_74.out;2.383722
run_9.out;2.381001
run_33.out;2.38012
run_19.out;2.408445
run_7.out;2.379295
run_35.out;2.383345
run_83.out;2.385294
run_15.out;2.39758
run_80.out;2.380002
run_53.out;2.380472
run_48.out;2.380403
run_71.out;2.380324
run_69.out;2.379855
run_43.out;2.380259
run_2.out;2.381278
run_28.out;2.383983
run_70.out;2.379945
run_42.out;2.395246
run_94.out;2.379965
run_64.out;2.379952
run_59.out;2.380748
run_17.out;2.381467
run_5.out;2.381114
run_46.out;2.385654
run_97.out;2.38378
