File;Computation Value
run_67.out;6.626433
run_4.out;6.626237
run_12.out;6.62445
run_20.out;6.625336
run_25.out;6.629455
run_50.out;6.630089
run_78.out;6.633295
run_85.out;6.629777
run_79.out;6.624327
run_66.out;6.624787
run_21.out;6.624345
run_86.out;6.62428
run_87.out;6.625031
run_91.out;6.62521
run_16.out;6.630053
run_90.out;6.624657
run_22.out;6.62485
run_37.out;6.624726
run_18.out;6.62903
run_65.out;6.629651
run_76.out;6.629988
run_54.out;6.625915
run_72.out;6.626318
run_99.out;6.630629
run_47.out;6.63052
run_57.out;6.624638
run_96.out;6.62435
run_98.out;6.62573
run_41.out;6.630086
run_36.out;6.624311
run_58.out;6.627896
run_31.out;6.624153
run_1.out;6.62539
run_6.out;6.624487
run_3.out;6.625247
run_32.out;6.625057
run_45.out;6.62467
run_60.out;6.630046
run_49.out;6.624498
run_92.out;6.623851
run_39.out;6.624585
run_61.out;6.624224
run_30.out;6.628772
run_0.out;6.624975
run_63.out;6.625159
run_29.out;6.624781
run_82.out;6.625123
run_38.out;6.624803
run_14.out;6.629412
run_44.out;6.624962
run_52.out;6.625093
run_26.out;6.624783
run_23.out;6.625455
run_24.out;6.624984
run_88.out;6.629661
run_81.out;6.624803
run_68.out;6.629931
run_11.out;6.625489
run_27.out;6.626092
run_8.out;6.625373
run_77.out;6.625799
run_62.out;6.625558
run_75.out;6.630299
run_95.out;6.628576
run_10.out;6.625438
run_89.out;6.626004
run_40.out;6.624584
run_55.out;6.625142
run_13.out;6.624056
run_56.out;6.629044
run_34.out;6.624589
run_73.out;6.625058
run_93.out;6.625865
run_84.out;6.624542
run_51.out;6.624068
run_74.out;6.624541
run_9.out;6.624906
run_33.out;6.624301
run_19.out;6.629397
run_7.out;6.625013
run_35.out;6.625892
run_83.out;6.625282
run_15.out;6.624653
run_80.out;6.629927
run_53.out;6.624885
run_48.out;6.624502
run_71.out;6.624529
run_69.out;6.625882
run_43.out;6.624364
run_2.out;6.62724
run_28.out;6.629514
run_70.out;6.624051
run_42.out;6.624136
run_94.out;6.62945
run_64.out;6.625773
run_59.out;6.62509
run_17.out;6.62463
run_5.out;6.624987
run_46.out;6.628771
run_97.out;6.629715
