File;Computation Value
run_67.out;3.235065
run_4.out;3.249761
run_12.out;3.234587
run_20.out;3.235233
run_25.out;3.235056
run_50.out;3.234713
run_78.out;3.235759
run_85.out;3.248934
run_79.out;3.235552
run_66.out;3.235168
run_21.out;3.234847
run_86.out;3.235701
run_87.out;3.235554
run_91.out;3.249774
run_16.out;3.247069
run_90.out;3.249132
run_22.out;3.234765
run_37.out;3.248672
run_18.out;3.234834
run_65.out;3.23615
run_76.out;3.235573
run_54.out;3.234764
run_72.out;3.236283
run_99.out;3.248769
run_47.out;3.249641
run_57.out;3.236443
run_96.out;3.248432
run_98.out;3.250044
run_41.out;3.235159
run_36.out;3.2348
run_58.out;3.235869
run_31.out;3.248952
run_1.out;3.235717
run_6.out;3.250398
run_3.out;3.23543
run_32.out;3.235481
run_45.out;3.237052
run_60.out;3.249691
run_49.out;3.252358
run_92.out;3.236764
run_39.out;3.234925
run_61.out;3.236011
run_30.out;3.248551
run_0.out;3.248735
run_63.out;3.235144
run_29.out;3.24908
run_82.out;3.235024
run_38.out;3.248478
run_14.out;3.23516
run_44.out;3.249176
run_52.out;3.235241
run_26.out;3.249545
run_23.out;3.235322
run_24.out;3.235196
run_88.out;3.235649
run_81.out;3.23652
run_68.out;3.235127
run_11.out;3.23537
run_27.out;3.249233
run_8.out;3.248741
run_77.out;3.249118
run_62.out;3.235627
run_75.out;3.25033
run_95.out;3.235669
run_10.out;3.235179
run_89.out;3.237445
run_40.out;3.234883
run_55.out;3.248171
run_13.out;3.248656
run_56.out;3.236371
run_34.out;3.235084
run_73.out;3.24909
run_93.out;3.235932
run_84.out;3.235826
run_51.out;3.249048
run_74.out;3.23548
run_9.out;3.241264
run_33.out;3.235163
run_19.out;3.235205
run_7.out;3.249182
run_35.out;3.248874
run_83.out;3.23612
run_15.out;3.235811
run_80.out;3.235063
run_53.out;3.250843
run_48.out;3.23518
run_71.out;3.236673
run_69.out;3.236846
run_43.out;3.234886
run_2.out;3.236693
run_28.out;3.249314
run_70.out;3.248113
run_42.out;3.235044
run_94.out;3.235667
run_64.out;3.248972
run_59.out;3.248778
run_17.out;3.235247
run_5.out;3.236315
run_46.out;3.235398
run_97.out;3.235646
